website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
imf.org,23.62.46.168,0.78,1.62,0.9233,0.847,23.216.149.139,0.818,0.029000000000000026,False
immersivelabs.online,13.227.74.129,1.06,1.95,1.167,1.08,13.227.74.129,1.08,0.0,True
immobilienscout24.de,18.238.192.74,0.862,8.26,1.8104,0.8905000000000001,18.238.192.74,0.8705,0.020000000000000018,True
impression.link,18.244.214.100,0.282,0.979,0.3933,0.3275,18.173.121.69,0.3065,0.02100000000000002,False
imtwjwoasak.com,18.173.121.46,0.854,0.962,0.8957,0.8815,18.173.121.46,0.8815,0.0,True
india.com,23.46.216.197,3.01,3.22,3.101,3.1,23.216.149.135,0.89,2.21,False
indianexpress.com,23.37.17.73,3.03,3.09,3.054,3.05,23.37.17.73,3.05,0.0,True
indiatimes.com,104.100.72.66,2.23,3.3,2.407,2.32,104.100.72.66,2.32,0.0,True
indiatoday.in,23.67.33.152,3.02,3.7,3.119,3.06,23.62.46.117,0.8175,2.2425,False
inews.co.uk,69.192.139.219,3.07,4.56,3.2629999999999995,3.125,23.216.149.204,0.826,2.299,False
infobae.com,104.102.249.26,51.4,52.1,51.59000000000001,51.5,23.47.51.117,42.4,9.100000000000001,False
infojobs.net,18.238.192.31,0.268,0.394,0.3103999999999999,0.302,18.238.192.31,0.294,0.008000000000000007,True
infura.io,18.155.202.23,0.845,1.55,0.987,0.926,18.155.202.69,0.887,0.039000000000000035,False
instacart.com,65.8.161.114,0.301,1.11,0.4406,0.351,65.8.161.61,0.337,0.013999999999999957,False
instagram.com,157.240.22.174,1.43,2.64,1.611,1.48,157.240.22.174,1.48,0.0,True
intercom.com,13.35.121.124,0.905,2.14,1.207,0.9925,99.84.238.132,0.966,0.02650000000000008,False
intercom.io,13.35.121.104,0.908,3.53,1.2104,0.942,13.35.121.104,0.942,0.0,True
intercomcdn.com,65.8.161.88,0.302,1.39,0.4378999999999999,0.3389999999999999,65.8.161.88,0.329,0.009999999999999898,True
intuit.com,23.56.124.205,2.24,2.89,2.372,2.3,23.56.124.205,2.3,0.0,True
inverse.com,13.35.121.128,0.975,2.75,1.2603,1.0550000000000002,13.35.121.128,0.9755,0.07950000000000013,True
iowa.gov,23.46.216.198,3.03,3.98,3.246,3.125,23.216.149.154,0.806,2.319,False
is.fi,13.227.74.24,1.53,4.57,1.926,1.58,13.227.74.67,1.57,0.010000000000000009,False
israelhayom.co.il,23.218.218.20,66.1,66.7,66.19000000000001,66.1,23.218.218.68,65.6,0.5,False
istockphoto.com,108.139.10.71,0.775,1.4,0.8615999999999999,0.796,108.139.10.71,0.796,0.0,True
itatiaia.com.br,3.169.183.98,0.274,1.3,0.4162,0.319,3.169.183.98,0.319,0.0,True
itau.com.br,23.67.33.46,2.19,2.44,2.277,2.26,23.216.149.150,0.8494999999999999,1.4104999999999999,False
iterable.com,3.169.183.74,0.304,0.996,0.4225,0.348,3.169.183.74,0.348,0.0,True
jansatta.com,104.99.49.74,0.789,0.85,0.8107,0.8065,104.99.49.74,0.799,0.007499999999999951,True
java.com,23.211.139.197,0.777,1.61,0.8996999999999999,0.8135,23.62.46.134,0.7915000000000001,0.02199999999999991,False
jcpenney.com,23.203.228.204,1.4,4.31,1.7599999999999998,1.4249999999999998,23.203.228.204,1.415,0.009999999999999787,True
jetbrains.com,108.138.246.121,0.852,3.98,1.2644,0.9315,108.138.246.70,0.907,0.024499999999999966,False
jiocinema.com,23.211.139.196,0.799,1.79,0.9533,0.8505,23.211.139.196,0.8505,0.0,True
joann.com,23.211.177.153,110.0,111.0,110.1,110.0,23.46.228.166,18.2,91.8,False
johnlewis.com,23.216.149.72,0.811,1.4,1.0024,0.866,23.62.46.13,0.8585,0.007499999999999951,False
jorudan.co.jp,65.8.161.97,0.336,2.33,0.566,0.376,65.8.161.47,0.3365,0.03949999999999998,False
journaldemontreal.com,18.155.192.22,0.863,7.2,1.6136999999999997,0.968,18.155.192.80,0.9355,0.03249999999999997,False
jra.jp,23.46.216.204,2.27,2.33,2.3050000000000006,2.305,23.216.149.148,0.8494999999999999,1.4555000000000002,False
justdial.com,23.196.117.150,2.26,2.32,2.2909999999999995,2.29,23.196.117.150,2.29,0.0,True
justgiving.com,18.239.199.82,0.251,0.368,0.3077999999999999,0.3045,18.239.199.82,0.3045,0.0,True
jw.org,23.56.123.83,2.3,3.36,2.47,2.325,23.56.123.83,2.325,0.0,True
jwpltx.com,13.227.74.41,1.69,7.72,2.345,1.74,13.227.74.29,1.665,0.07499999999999996,False
jwpsrv.com,18.244.215.150,0.247,0.377,0.3159,0.322,18.244.215.150,0.3215,0.0005000000000000004,True
kabum.com.br,108.138.246.126,0.803,2.28,1.0473,0.9015,108.138.246.126,0.9015,0.0,True
