website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
blocket.se,18.173.121.47,0.337,0.418,0.3716,0.363,18.173.121.47,0.363,0.0,True
bluebillywig.com,18.155.202.40,0.363,0.423,0.3842,0.382,18.155.202.40,0.382,0.0,True
bluestacks.com,108.139.10.92,0.834,1.49,0.9363,0.8594999999999999,108.139.10.92,0.8594999999999999,0.0,True
bmj.com,99.84.238.181,0.875,1.83,1.0984,0.9155,99.84.238.183,0.888,0.02749999999999997,False
bmo.com,23.36.97.178,108.0,109.0,108.1,108.0,92.122.13.108,17.95,90.05,False
bmwgroup.com,104.94.222.172,2.79,5.06,3.148,2.94,104.94.222.172,2.84,0.10000000000000009,True
boatrace.jp,23.59.206.120,2.93,3.28,2.992,2.96,23.59.206.120,2.96,0.0,True
booking.com,18.238.192.32,0.786,0.849,0.8138,0.8075000000000001,18.238.192.32,0.8075000000000001,0.0,True
bose.com,18.155.192.47,0.807,1.05,0.8611000000000001,0.84,18.155.192.66,0.3985,0.44149999999999995,False
bradesco.com.br,23.62.46.175,0.741,1.42,0.8494999999999999,0.7835000000000001,23.216.149.155,0.3365,0.44700000000000006,False
branch.io,99.84.238.215,0.898,1.53,1.0062,0.921,99.84.238.215,0.921,0.0,True
brand-display.com,18.155.202.102,0.783,0.859,0.8238,0.8274999999999999,18.155.202.25,0.4125,0.4149999999999999,False
brave.com,108.138.246.58,0.762,1.41,0.9016,0.856,108.138.246.58,0.8345,0.021499999999999964,True
britishairways.com,23.37.17.81,2.94,4.46,3.136,2.98,104.99.49.81,0.904,2.076,False
britishcouncil.org,23.45.136.41,1.15,1.22,1.182,1.185,104.99.48.50,0.8554999999999999,0.3295000000000001,False
bstatic.com,108.138.246.10,0.88,1.57,0.9749000000000002,0.8975,18.238.192.109,0.798,0.09949999999999992,False
bt.dk,3.168.86.81,0.797,1.83,0.9214,0.8205,3.168.86.81,0.8205,0.0,True
bugsnag.com,18.155.202.88,0.353,1.03,0.5119999999999999,0.413,18.155.202.108,0.395,0.01799999999999996,False
businessinsider.com.pl,18.239.199.104,0.795,0.863,0.8170999999999999,0.8145,18.239.199.88,0.3975,0.417,False
businesstoday.in,23.62.46.120,0.821,1.48,0.9135,0.841,23.62.46.101,0.3555,0.4855,False
businesswire.com,23.196.123.36,76.2,108.0,95.96666666666668,97.4,23.7.61.228,60.2,37.2,False
bustle.com,65.8.161.8,0.858,15.0,2.3882000000000003,0.886,65.8.161.8,0.886,0.0,True
c-span.org,18.239.199.99,0.821,0.928,0.8708,0.865,18.239.199.73,0.3935,0.4715,False
c212.net,65.8.161.63,0.852,1.72,1.0848,0.944,65.8.161.4,0.5145,0.4295,False
cadenaser.com,23.62.46.116,0.334,0.602,0.3888999999999999,0.356,23.62.46.116,0.356,0.0,True
cafepress.com,18.239.199.123,0.374,0.841,0.4848,0.448,18.239.199.123,0.448,0.0,True
callofduty.com,23.1.245.245,1.19,1.26,1.2340000000000002,1.24,23.1.245.245,1.24,0.0,True
calm.com,18.173.121.36,0.82,1.28,0.9078,0.852,18.173.121.111,0.377,0.475,False
campaign-archive.com,23.221.76.7,2.92,3.82,3.045,2.965,104.99.48.7,0.4085,2.5564999999999998,False
campaign-archive1.com,23.221.76.7,2.14,2.35,2.184,2.155,104.99.48.7,0.8205,1.3344999999999998,False
canalrcn.com,108.138.246.94,0.78,1.18,0.89,0.8614999999999999,108.138.246.94,0.8614999999999999,0.0,True
capcut.com,23.62.46.182,0.336,1.01,0.4288,0.3535,23.62.46.182,0.3535,0.0,True
cardgames.io,65.8.161.70,0.381,0.916,0.4904,0.4525,65.8.161.70,0.4385,0.014000000000000012,True
care.com,23.67.33.43,2.92,3.14,2.987,2.97,23.216.149.138,0.379,2.591,False
careem-engineering.com,3.168.86.76,0.866,1.64,0.9816,0.899,3.168.86.52,0.888,0.01100000000000001,False
careerpower.in,65.8.161.100,0.377,0.823,0.4476,0.404,65.8.161.100,0.404,0.0,True
carfax.com,13.35.121.66,0.914,1.6,1.0124999999999995,0.9495,13.35.121.66,0.876,0.07350000000000001,True
carnival.com,23.55.218.191,1.17,1.92,1.275,1.2,23.55.218.191,1.2,0.0,True
carwale.com,18.173.121.13,0.804,1.26,0.8952,0.852,18.173.121.111,0.4569999999999999,0.3950000000000001,False
casasbahia.com.br,23.211.139.197,0.334,0.741,0.3983,0.354,23.211.139.197,0.354,0.0,True
cashify.in,13.35.121.126,0.868,1.41,0.9852,0.9425,13.35.121.126,0.9425,0.0,True
casino365online.ws,18.239.199.121,0.804,0.876,0.8300999999999998,0.8254999999999999,18.239.199.102,0.386,0.4394999999999999,False
casinoenvivo.club,18.238.192.13,0.777,0.906,0.8421999999999998,0.842,18.238.192.129,0.3985,0.44349999999999995,False
catawiki.com,104.100.65.247,2.94,3.92,3.078,2.9800000000000004,104.100.65.247,2.9800000000000004,0.0,True
cbc.ca,23.38.233.78,65.8,101.0,93.87777777777777,98.2,23.38.233.78,2.16,96.04,True
cbp.gov,23.38.237.249,2.13,2.54,2.196,2.16,23.38.237.249,2.145,0.015000000000000124,True
ccleaner.com,13.35.121.109,0.823,1.32,0.9139,0.868,13.35.121.121,0.859,0.009000000000000008,False
cdn4image.com,157.90.89.60,159.0,160.0,159.1,159.0,157.90.89.60,159.0,0.0,True
cedexis.com,18.155.202.95,0.804,0.997,0.8597000000000001,0.837,18.155.202.95,0.837,0.0,True
celtra.com,3.168.86.30,0.86,1.75,1.0187000000000002,0.8925000000000001,3.168.86.7,0.86,0.032500000000000084,False
celuapuestas.io,18.244.214.92,0.362,0.531,0.395,0.3805,18.244.214.92,0.3805,0.0,True
certalicup.com,3.168.86.124,0.814,1.2,0.8880000000000001,0.855,3.168.86.124,0.855,0.0,True
chanel.com,23.67.33.46,2.9,3.03,2.9580000000000006,2.955,23.216.149.149,0.7715000000000001,2.1835,False
chartbeat.com,3.169.183.47,0.344,0.91,0.4291999999999999,0.3715,3.169.183.47,0.3715,0.0,True
chartboost.com,18.239.199.5,0.798,0.85,0.8234999999999999,0.8325,18.239.199.5,0.8265,0.006000000000000005,True
checkpoint.com,13.227.74.75,1.53,2.04,1.6060000000000003,1.55,99.84.238.174,0.882,0.668,False
cheezburger.com,18.238.192.13,0.805,1.12,0.8724000000000001,0.847,18.238.192.61,0.3745,0.4725,False
chewy.com,23.37.16.127,2.09,2.18,2.142,2.15,23.37.16.127,2.15,0.0,True
chime.aws,18.155.205.23,0.791,1.48,0.9233,0.8454999999999999,18.155.205.23,0.8454999999999999,0.0,True
chimpstatic.com,104.86.95.39,2.94,3.68,3.059,2.99,104.86.95.39,2.99,0.0,True
chip.de,23.46.216.206,2.92,3.4,3.01,2.965,23.46.216.206,2.95,0.01499999999999968,True
choicehotels.com,23.67.33.35,2.11,2.72,2.218,2.15,23.216.149.149,0.7875000000000001,1.3624999999999998,False
chronicle.com,13.227.74.59,1.16,1.77,1.257,1.21,13.227.74.59,1.21,0.0,True
cia.gov,23.196.118.145,2.94,3.22,3.0090000000000003,2.9850000000000003,23.196.118.145,2.96,0.025000000000000355,True
cisa.gov,23.38.237.249,2.1,2.77,2.197,2.13,23.38.237.249,2.13,0.0,True
citigroup.com,104.96.178.165,158.0,159.0,158.1,158.0,104.94.222.171,1.5750000000000002,156.425,False
clashofclans.com,18.155.202.64,0.794,1.16,0.8700000000000001,0.846,18.155.202.33,0.387,0.45899999999999996,False
classdojo.com,18.238.192.126,0.333,0.435,0.3943,0.3915,18.238.192.126,0.3885,0.0030000000000000027,True
cleanbrowsing.org,149.28.121.105,56.0,56.7,56.1,56.0,45.32.75.24,8.045,47.955,False
clever.com,18.239.199.49,0.355,0.785,0.4162,0.3755,18.239.199.11,0.3745,0.0010000000000000009,False
clevertap-prod.com,18.238.192.125,0.354,0.792,0.4221,0.3895,18.238.192.125,0.3895,0.0,True
clickcease.com,3.168.86.128,0.884,1.29,0.9875,0.9705,3.168.86.61,0.8505,0.12,False
clicktripz.com,3.168.86.81,0.803,1.37,0.9623000000000002,0.8885000000000001,3.168.86.35,0.857,0.031500000000000083,False
clickup.com,18.155.202.25,0.381,1.15,0.4749,0.402,18.155.202.125,0.392,0.010000000000000009,False
cms.gov,104.86.94.100,2.14,2.68,2.21,2.155,104.86.94.100,2.155,0.0,True
cnstrc.com,18.238.192.117,0.328,0.384,0.3520999999999999,0.3505,18.238.192.117,0.3505,0.0,True
coches.net,13.35.121.118,0.827,1.77,0.9501,0.8634999999999999,13.35.121.118,0.8634999999999999,0.0,True
code.org,3.168.86.45,0.871,1.55,0.9884,0.9,3.168.86.122,0.8574999999999999,0.04250000000000009,False
codedish.co,3.168.86.104,0.78,1.31,0.8734,0.8314999999999999,3.168.86.48,0.812,0.01949999999999985,False
coinmarketcap.com,108.139.10.40,0.807,1.51,0.8983000000000001,0.835,108.139.10.77,0.8140000000000001,0.020999999999999908,False
colearn.id,108.139.10.13,0.854,1.18,0.9275,0.8925000000000001,108.139.10.129,0.8175,0.07500000000000007,False
company-target.com,3.168.86.93,0.81,1.58,0.9201,0.8445,3.168.86.93,0.8445,0.0,True
company.site,3.168.86.69,0.862,1.29,0.9404,0.9065,3.168.86.77,0.8254999999999999,0.08100000000000007,False
compass.com,18.239.199.48,0.812,1.53,0.9098,0.8385,18.239.199.51,0.376,0.4625,False
complex.com,65.8.161.100,0.432,1.16,0.5248,0.454,65.8.161.100,0.454,0.0,True
concursolutions.com,23.221.77.57,2.08,2.76,2.228,2.175,23.221.77.57,2.15,0.02499999999999991,True
connatix.com,18.173.121.68,0.364,0.432,0.3965999999999999,0.3935,18.173.121.68,0.3905,0.0030000000000000027,True
consumerreports.org,3.171.85.65,66.3,67.2,66.47,66.4,99.84.238.179,0.8825000000000001,65.51750000000001,False
convertio.co,108.138.246.26,0.89,1.81,1.0049000000000003,0.9125,108.138.246.26,0.904,0.008499999999999952,True
coppel.com,23.37.18.197,2.09,3.83,2.309,2.135,23.37.18.197,2.135,0.0,True
costco.ca,23.59.200.37,2.1,2.17,2.148,2.15,23.59.200.37,2.15,0.0,True
costco.com,23.37.17.233,2.12,5.01,2.4720000000000004,2.19,23.37.17.233,2.19,0.0,True
coupang.com,13.227.74.76,1.77,2.68,1.923,1.84,13.227.74.45,1.205,0.635,False
coursera.org,3.169.183.97,0.348,1.11,0.4662,0.386,18.173.121.88,0.3625,0.02350000000000002,False
cpsc.gov,23.202.192.145,2.89,3.04,2.963,2.95,23.202.192.145,2.925,0.025000000000000355,True
creditkarma.com,184.86.106.245,1.17,1.79,1.3060000000000005,1.225,184.86.106.245,1.21,0.015000000000000124,True
credly.com,18.155.202.48,0.333,0.894,0.4205,0.366,18.155.202.48,0.366,0.0,True
cricketwireless.com,23.56.123.50,2.93,3.05,2.97,2.96,23.56.123.50,2.96,0.0,True
csmonitor.com,65.8.161.6,0.868,1.55,0.9747,0.9165,65.8.161.3,0.884,0.03249999999999997,False
ctvnews.ca,104.68.117.126,1.22,6.51,1.866,1.255,104.68.117.126,1.255,0.0,True
cvs.com,23.196.116.217,2.92,3.02,2.971,2.975,23.196.116.217,2.975,0.0,True
cylance.com,18.155.202.52,0.798,1.49,0.9018,0.8414999999999999,18.155.202.52,0.833,0.008499999999999952,True
dailykos.com,108.138.246.76,0.813,1.6,0.9309,0.861,108.138.246.76,0.861,0.0,True
dailymail.co.uk,23.37.16.228,2.91,3.5,3.005,2.94,104.99.48.228,0.8225,2.1174999999999997,False
dalyfeds.com,23.46.216.89,2.09,2.43,2.1630000000000003,2.14,23.46.216.75,1.745,0.395,False
dan.com,23.62.46.165,0.734,1.37,0.8427000000000001,0.792,23.216.149.155,0.3595,0.43250000000000005,False
datadoghq.com,65.8.161.48,0.846,1.56,0.9523,0.8805000000000001,65.8.161.25,0.4765,0.4040000000000001,False
datadome.co,18.244.214.58,0.804,0.955,0.8622,0.8445,18.244.214.19,0.369,0.47550000000000003,False
datto.com,23.59.193.91,2.11,2.26,2.162,2.16,23.59.193.91,2.16,0.0,True
dazn.com,13.35.121.56,0.872,7.21,1.5738000000000003,0.893,13.35.121.56,0.893,0.0,True
deepai.org,13.227.74.59,1.16,1.21,1.1819999999999995,1.18,13.227.74.59,1.18,0.0,True
deezer.com,18.155.192.52,0.787,0.865,0.8285,0.835,18.155.192.52,0.8174999999999999,0.01750000000000007,True
defense.gov,104.90.244.82,18.5,19.1,18.58,18.5,104.100.75.72,2.16,16.34,False
delishkitchen.tv,18.173.121.42,0.793,1.26,0.8667,0.8294999999999999,18.173.121.42,0.8225,0.006999999999999895,True
deputy.com,13.35.121.44,0.836,1.35,0.9234,0.8825000000000001,13.35.121.60,0.8775,0.0050000000000001155,False
destentor.nl,23.46.216.202,2.11,2.78,2.2589999999999995,2.2,23.216.149.136,0.3395,1.8605,False
deviantart.com,3.168.86.87,0.872,1.39,0.9495,0.8955,3.168.86.37,0.8905000000000001,0.004999999999999893,False
dhgate.com,23.37.18.196,2.12,2.21,2.1630000000000003,2.165,23.5.254.112,1.24,0.925,False
dhl.de,23.217.135.133,140.0,140.0,140.0,140.0,2.18.220.144,138.0,2.0,False
dhs.gov,23.214.101.169,1.14,1.62,1.277,1.21,23.214.101.169,1.21,0.0,True
dialoguecorp.com,99.84.238.189,0.853,1.85,0.9966,0.903,99.84.238.218,0.8925000000000001,0.010499999999999954,False
digitalgov.gov,18.239.199.90,0.35,0.743,0.4105,0.3655,18.239.199.90,0.3655,0.0,True
discover.com,23.51.162.97,104.0,105.0,104.2,104.0,96.6.226.42,1.24,102.76,False
discoveryplus.com,18.155.202.122,0.799,1.51,0.9056999999999998,0.8405,18.155.202.29,0.4575,0.383,False
dish.com,3.168.86.19,0.798,1.37,0.8876,0.833,3.168.86.19,0.833,0.0,True
dji.com,65.8.161.77,0.887,1.64,0.9875,0.9155,65.8.161.43,0.524,0.39149999999999996,False
dnb.com,23.56.122.199,2.89,2.98,2.947,2.955,23.56.122.199,2.95,0.004999999999999893,True
doctoralia.com.br,3.168.86.71,0.869,1.42,1.0251,0.957,3.168.86.59,0.8505,0.10649999999999993,False
