website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
hm.com,23.204.65.63,0.629,0.931,0.6737,0.6475,23.215.56.54,0.323,0.32449999999999996,False
hochi.news,108.158.20.109,0.793,0.915,0.8474999999999999,0.8394999999999999,108.158.20.109,0.8394999999999999,0.0,True
homegate.ch,108.139.10.39,143.0,143.0,143.0,143.0,108.139.10.39,143.0,0.0,True
homes.com,23.48.247.239,0.24,0.881,0.3184,0.2585,23.48.247.239,0.2585,0.0,True
hootsuite.com,18.65.244.64,0.318,0.501,0.3954,0.383,18.65.244.64,0.383,0.0,True
hotels.com,23.204.66.54,0.715,0.902,0.7655000000000001,0.7464999999999999,23.202.170.222,0.344,0.40249999999999997,False
hotjar.com,18.67.93.30,0.823,1.02,0.8634000000000001,0.8525,18.67.93.13,0.834,0.018500000000000072,False
hotmart.com,108.158.20.13,0.83,1.39,0.9736999999999998,0.864,108.158.20.75,0.859,0.0050000000000000044,False
hotstar.com,18.65.244.61,0.324,0.841,0.4488,0.414,18.65.244.61,0.405,0.008999999999999952,True
hotwire.com,23.38.139.165,0.377,0.465,0.4046,0.3985,23.38.139.165,0.383,0.015500000000000014,True
housing.com,108.158.32.114,0.268,0.909,0.4077,0.367,108.158.32.114,0.367,0.0,True
howstuffworks.com,18.67.110.17,0.84,1.47,0.9525,0.878,18.67.110.24,0.7055,0.1725,False
hoyolab.com,108.158.20.34,0.854,1.39,0.9424,0.903,108.158.20.117,0.675,0.22799999999999998,False
hs.fi,13.35.121.64,143.0,143.0,143.0,143.0,13.35.121.111,142.0,1.0,False
httpwg.org,185.199.108.153,0.354,1.19,0.5685,0.464,185.199.110.153,0.4035,0.0605,False
huggingface.co,18.67.93.22,0.781,1.13,0.8753000000000002,0.866,18.67.93.22,0.866,0.0,True
hulu.com,184.84.150.168,49.8,50.7,49.96999999999999,49.9,184.84.150.51,47.8,2.1000000000000014,False
hyatt.com,23.32.5.199,0.267,0.37,0.3364,0.3475,23.32.5.199,0.3475,0.0,True
hyprmx.com,3.169.183.96,143.0,144.0,143.1,143.0,3.169.183.96,143.0,0.0,True
ibm.com,104.68.12.92,0.266,0.53,0.3111,0.284,104.68.12.92,0.284,0.0,True
idc.com,18.65.244.37,0.379,0.634,0.4272999999999999,0.407,18.65.244.37,0.4005,0.00649999999999995,True
idntimes.com,18.67.93.98,0.815,1.01,0.8602000000000001,0.8514999999999999,18.67.93.98,0.8305,0.020999999999999908,True
iflscience.com,13.227.74.20,144.0,144.0,144.0,144.0,13.227.74.20,144.0,0.0,True
