website,cdn_first,min,max,mean,median_first,cdn_min_median,median_min_median,diff,CDNChoiceGood
bmj.com,13.33.165.108,1.29,2.63,1.499,1.33,13.33.165.108,1.33,0.0,True
bmo.com,23.6.97.82,55.7,57.0,55.94,55.8,23.52.144.43,16.1,39.699999999999996,False
bmwgroup.com,104.94.220.164,11.1,12.8,12.04,12.25,104.96.181.163,11.3,0.9499999999999993,False
boatrace.jp,184.26.180.193,1.19,2.58,1.384,1.26,184.26.180.193,1.22,0.040000000000000036,True
booking.com,18.67.17.53,1.29,1.39,1.327,1.315,18.67.17.53,1.315,0.0,True
bose.com,3.164.92.37,1.58,2.88,1.7689999999999997,1.625,3.164.92.37,1.625,0.0,True
bradesco.com.br,23.205.255.231,1.15,2.2,1.3,1.1949999999999998,23.205.255.231,1.1949999999999998,0.0,True
branch.io,3.164.92.46,1.68,2.81,1.838,1.735,3.164.92.46,1.735,0.0,True
brand-display.com,18.67.39.111,1.26,1.46,1.3110000000000002,1.295,18.67.39.111,1.28,0.014999999999999902,True
brave.com,13.225.195.83,19.3,20.4,19.49,19.4,18.67.17.57,1.31,18.09,False
britishairways.com,184.84.44.182,1.14,2.35,1.309,1.1749999999999998,184.84.44.182,1.1749999999999998,0.0,True
britishcouncil.org,23.47.168.116,14.4,14.5,14.410000000000002,14.4,23.47.168.116,14.4,0.0,True
bstatic.com,18.67.17.85,1.23,1.33,1.295,1.3,18.67.17.85,1.3,0.0,True
bt.dk,3.164.92.49,1.81,2.85,1.974,1.89,3.164.92.14,1.5950000000000002,0.2949999999999997,False
bugsnag.com,13.33.165.25,1.28,2.32,1.45,1.335,13.33.165.25,1.335,0.0,True
businessinsider.com.pl,18.67.17.8,1.34,2.23,1.493,1.3849999999999998,18.67.17.8,1.3849999999999998,0.0,True
businesstoday.in,23.223.17.202,1.06,2.0,1.184,1.09,23.223.17.202,1.09,0.0,True
businesswire.com,184.26.205.34,1.19,6.31,2.346,1.25,184.26.205.34,1.23,0.020000000000000018,True
bustle.com,3.164.92.20,1.55,2.37,1.664,1.59,3.164.92.60,1.49,0.10000000000000009,False
c-span.org,13.33.165.71,1.26,2.57,1.4420000000000002,1.32,13.33.165.86,1.24,0.08000000000000007,False
c212.net,18.245.96.30,1.23,1.39,1.279,1.27,18.245.96.30,1.27,0.0,True
cadenaser.com,23.223.17.206,1.16,1.27,1.2079999999999995,1.205,23.223.17.171,1.0950000000000002,0.10999999999999988,False
cafepress.com,13.33.165.4,1.21,1.31,1.262,1.265,13.33.165.4,1.265,0.0,True
callofduty.com,23.221.241.214,24.5,24.5,24.5,24.5,23.51.57.218,14.4,10.1,False
calm.com,18.67.17.67,1.33,1.64,1.411,1.375,18.67.17.18,1.225,0.1499999999999999,False
campaign-archive.com,23.192.52.6,1.16,2.36,1.324,1.215,23.192.52.6,1.21,0.0050000000000001155,True
campaign-archive1.com,23.192.52.6,1.25,1.47,1.331,1.285,23.192.52.6,1.285,0.0,True
canalrcn.com,18.67.17.67,1.41,1.64,1.473,1.45,18.67.17.67,1.45,0.0,True
capcut.com,23.205.255.154,1.09,2.11,1.233,1.145,23.205.255.154,1.145,0.0,True
cardgames.io,18.67.39.14,1.27,1.33,1.3,1.3050000000000002,18.67.39.13,1.205,0.10000000000000009,False
care.com,23.205.255.238,1.14,1.91,1.2799999999999998,1.165,23.205.255.238,1.165,0.0,True
careem-engineering.com,18.67.17.7,1.24,1.41,1.302,1.28,18.67.17.46,1.1949999999999998,0.08500000000000019,False
careerpower.in,18.245.96.111,1.32,1.64,1.3990000000000002,1.35,18.245.96.111,1.35,0.0,True
carfax.com,13.249.91.83,14.6,15.5,14.739999999999998,14.7,13.249.91.81,14.1,0.5999999999999996,False
carnival.com,104.92.250.165,55.6,56.6,55.77,55.7,23.201.170.233,14.4,41.300000000000004,False
carwale.com,13.33.165.66,1.25,2.59,1.437,1.33,13.33.165.66,1.33,0.0,True
casasbahia.com.br,23.205.255.145,1.13,1.71,1.227,1.165,23.205.255.238,1.09,0.07499999999999996,False
cashify.in,13.33.165.124,1.31,2.24,1.4360000000000002,1.355,18.67.39.53,1.285,0.07000000000000006,False
casino365online.ws,3.164.92.29,1.75,2.9,1.973,1.84,3.164.92.82,1.735,0.10499999999999998,False
casinoenvivo.club,18.67.17.92,1.35,1.57,1.4260000000000002,1.41,18.67.17.92,1.41,0.0,True
catawiki.com,23.49.91.178,1.26,1.38,1.3070000000000002,1.3050000000000002,23.49.91.178,1.3,0.0050000000000001155,True
cbc.ca,23.38.233.78,64.0,64.2,64.03,64.0,23.201.179.104,14.5,49.5,False
cbp.gov,23.49.82.123,1.25,1.35,1.294,1.29,23.49.82.123,1.27,0.020000000000000018,True
ccleaner.com,13.33.165.102,1.33,2.27,1.464,1.37,13.33.165.102,1.37,0.0,True
cdn4image.com,88.198.55.100,103.0,104.0,103.7,104.0,157.90.90.133,103.0,1.0,False
cedexis.com,18.67.17.84,1.12,1.25,1.185,1.1749999999999998,18.67.17.84,1.1749999999999998,0.0,True
celtra.com,18.67.17.69,1.24,1.58,1.357,1.3050000000000002,18.67.17.69,1.3,0.0050000000000001155,True
celuapuestas.io,18.67.39.103,1.37,1.71,1.4599999999999995,1.4249999999999998,18.67.39.103,1.4249999999999998,0.0,True
certalicup.com,18.67.39.54,1.28,1.53,1.3689999999999998,1.36,18.67.39.54,1.36,0.0,True
chanel.com,23.205.255.228,1.23,1.57,1.3219999999999998,1.285,23.205.255.235,1.25,0.03499999999999992,False
chartbeat.com,3.164.92.88,1.69,2.72,1.8570000000000004,1.76,3.164.92.104,1.725,0.03499999999999992,False
chartboost.com,13.33.165.66,1.26,2.74,1.445,1.295,13.33.165.81,1.2,0.09499999999999997,False
checkpoint.com,3.161.213.110,19.3,20.6,19.46,19.3,13.225.63.129,14.5,4.800000000000001,False
cheezburger.com,18.245.96.90,1.37,1.58,1.4580000000000002,1.46,18.245.96.90,1.415,0.04499999999999993,True
chewy.com,23.5.99.55,1.13,1.23,1.1889999999999998,1.19,23.5.99.55,1.17,0.020000000000000018,True
chime.aws,18.67.35.25,1.14,1.62,1.2579999999999998,1.1949999999999998,18.67.35.25,1.1949999999999998,0.0,True
chimpstatic.com,23.10.130.48,1.17,1.4,1.283,1.27,23.10.130.48,1.27,0.0,True
chip.de,23.205.255.207,1.2,1.28,1.2340000000000002,1.23,23.205.255.207,1.19,0.040000000000000036,True
choicehotels.com,23.205.255.234,1.35,2.88,1.549,1.4,23.205.255.237,1.395,0.004999999999999893,False
chronicle.com,18.67.17.127,1.17,1.65,1.2689999999999997,1.215,18.67.17.127,1.215,0.0,True
cia.gov,2.19.132.192,55.7,56.9,55.85,55.7,184.30.165.43,15.6,40.1,False
cisa.gov,23.49.82.123,1.3,3.8,1.6969999999999998,1.3250000000000002,23.49.82.123,1.3250000000000002,0.0,True
citigroup.com,104.96.178.165,206.0,219.0,207.4,206.0,104.94.222.171,23.4,182.6,False
clashofclans.com,18.67.39.48,1.34,1.56,1.4260000000000002,1.42,18.67.39.48,1.42,0.0,True
classdojo.com,18.67.39.27,1.27,1.37,1.3090000000000002,1.3,18.67.39.84,1.275,0.025000000000000133,False
cleanbrowsing.org,149.28.121.105,13.3,14.4,13.48,13.35,51.161.115.44,8.035,5.3149999999999995,False
clever.com,18.67.39.95,1.36,1.47,1.4129999999999998,1.41,18.67.39.39,1.23,0.17999999999999994,False
clevertap-prod.com,18.67.17.121,1.28,1.34,1.3130000000000002,1.32,18.67.17.66,1.28,0.040000000000000036,False
clickcease.com,3.164.92.38,1.75,7.67,2.6,1.895,3.164.92.38,1.755,0.14000000000000012,True
clicktripz.com,3.164.92.115,1.71,2.79,1.855,1.745,3.164.92.115,1.745,0.0,True
