website,cdn_first,cdn_min_median,response_time_first,response_time_min_median,throughput_first,throughput_min_median,latency_diff
mamikos.com,18.64.18.107,13.33.88.64,1.0602033138275146,0.4354417324066162,0.9432153125326779,2.2965185134487713,0.6247615814208984
manoramaonline.com,104.98.204.139,23.223.225.28,0.200911283493042,0.20875144004821777,4.977321246542294,4.790386115511434,-0.007840156555175781
marketwatch.com,13.35.147.36,13.35.147.103,0.02725958824157715,0.0319826602935791,36.68433987842743,31.266942487606695,-0.004723072052001953
marvel.com,18.67.110.9,18.67.110.96,0.43843674659729004,0.014626502990722656,2.280830719051278,68.36904218556433,0.4238102436065674
matomo.org,18.67.93.110,18.67.93.59,0.018969297409057617,0.0173947811126709,52.7167653306185,57.48850724379446,0.0015745162963867188
max.com,108.138.246.50,108.138.246.2,0.5834996700286865,0.5811042785644531,1.7137970274273455,1.720861533613859,0.0023953914642333984
maze.co,18.67.93.68,18.67.93.99,0.21767807006835938,0.4364900588989258,4.593940031193593,2.291002921172052,-0.2188119888305664
mediaset.it,13.226.2.69,204.246.191.49,1.1460027694702148,,0.8725982402837382,,
mendeley.com,18.67.93.28,18.67.93.101,0.01763010025024414,0.01570415496826172,56.72117491142185,63.677415436934474,0.0019259452819824219
menlosecurity.com,108.158.20.29,108.158.20.7,0.019789695739746094,0.02156209945678711,50.53134788684883,46.37767310201464,-0.0017724037170410156
mercadopago.com,108.158.20.124,108.158.20.47,0.6098251342773438,0.815192461013794,1.6398143398681362,1.2267041806990888,-0.2053673267364502
mercadopago.com.br,18.67.93.101,18.67.93.46,0.6188907623291016,0.615802526473999,1.6157940316262787,1.6238972024455034,0.003088235855102539
mercari.com,13.35.147.106,13.35.147.114,0.01294088363647461,0.013509035110473633,77.27447584656767,74.0245318649512,-0.0005681514739990234
metamask.io,185.199.109.153,185.199.108.153,0.014686822891235352,0.01643991470336914,68.08824532069285,60.827566203555996,-0.001753091812133789
mindbodygreen.com,108.158.20.17,108.158.20.74,0.014783382415771484,0.018944501876831055,67.64351836919008,52.78576372720523,-0.00416111946105957
mintegral.com,108.158.32.111,108.158.32.36,0.014957904815673828,0.01412510871887207,66.85428289075202,70.79591526711116,0.0008327960968017578
mit.edu,104.98.241.206,104.74.34.26,0.21340203285217285,0.015653610229492188,4.68599097503779,63.88302668453759,0.19774842262268066
mobile.de,108.158.32.48,108.158.32.5,0.01100611686706543,0.012700080871582031,90.85856638433377,78.7396560786964,-0.0016939640045166016
monday.com,18.67.93.124,18.67.93.68,0.03874778747558594,0.040105581283569336,25.807925178439575,24.93418541747169,-0.0013577938079833984
money.it,23.46.179.49,23.40.52.116,0.027431011199951172,0.014084815979003906,36.45509065308464,70.99844268400027,0.013346195220947266
monotaro.com,13.33.28.24,13.33.30.18,,,,,
msg-csw-lenovo.com,18.65.244.91,18.65.244.10,,,,,
msnbc.com,23.42.236.46,23.55.12.155,0.7045853137969971,0.605417013168335,1.419274544073334,1.6517540443184606,0.09916830062866211
my-best.com,18.67.93.81,18.67.93.17,0.530073881149292,0.6171960830688477,1.8865294736496483,1.6202306324235873,-0.08712220191955566
myntra.com,23.42.233.92,23.221.133.13,0.2189939022064209,0.012904882431030273,4.566337189870303,77.49005117593808,0.20608901977539062
n-tv.de,18.65.3.110,18.244.214.93,1.0787179470062256,1.0391058921813965,0.9270263860681172,0.9623658257780625,0.0396120548248291
naukri.com,184.84.165.99,23.40.52.175,0.02981710433959961,0.026872634887695312,33.537797252562726,37.212577187877066,0.002944469451904297
ndtv.in,23.204.65.28,23.215.57.78,0.2350471019744873,0.41039323806762695,4.254466409496692,2.436687321430024,-0.17534613609313965
net.hr,18.65.244.89,18.65.244.70,2.558333158493042,1.5041546821594238,0.39087950554064627,0.664825241619672,1.0541784763336182
news.com.au,23.204.64.110,23.215.56.141,0.07404732704162598,0.020810604095458984,13.504876407460952,48.05242536030978,0.05323672294616699
nicovideo.jp,18.67.110.57,18.67.110.104,0.013513803482055664,0.013478994369506836,73.9984121663344,74.18951092243744,3.4809112548828125e-05
nmorerregion.com,3.165.82.25,3.165.82.5,1.142897367477417,0.39762425422668457,0.8749692041090115,2.514937128130777,0.7452731132507324
npr.org,18.67.110.72,18.67.110.128,0.020838022232055664,0.01636528968811035,47.989199208247044,61.10493728238225,0.0044727325439453125
nrk.no,23.46.179.168,184.84.165.115,0.39020323753356934,0.030944347381591797,2.562767050116978,32.31607982124971,0.35925889015197754
nseindia.com,23.32.5.72,23.32.5.134,0.05474591255187988,0.06015920639038086,18.26620387508111,16.622559704509246,-0.0054132938385009766
ntv.co.jp,13.249.146.31,13.249.146.55,0.8657305240631104,0.8675863742828369,1.15509384526114,1.1526229890673636,-0.0018558502197265625
nubank.com.br,108.158.32.120,108.158.32.85,0.01905226707458496,0.014418601989746094,52.48719200110123,69.35485151134334,0.004633665084838867
olx.com.br,18.67.93.89,18.67.93.35,0.649714469909668,0.6410396099090576,1.5391376463249056,1.5599660060660947,0.008674860000610352
onedio.com,18.65.244.119,18.65.244.57,0.5298683643341064,0.5275564193725586,1.8872611903462382,1.8955318583542877,0.0023119449615478516
onefootball.com,173.222.193.159,104.116.105.144,1.1347839832305908,0.9240565299987793,0.8812249862331707,1.0821848745566691,0.21072745323181152
onstove.com,13.35.210.115,13.35.210.57,0.3919677734375,0.39322757720947266,2.551230146371847,2.5430566368118663,-0.0012598037719726562
op.gg,108.158.32.111,108.158.32.64,0.012389898300170898,0.012007474899291992,80.71091269459464,83.2814566249032,0.00038242340087890625
owhealth.com,99.84.238.156,99.84.238.133,0.5895919799804688,0.5827221870422363,1.6960881998990671,1.7160836196674951,0.006869792938232422
parallels.com,108.158.20.22,108.158.20.32,0.018863677978515625,0.020346403121948242,53.011931243680486,49.14873621673561,-0.0014827251434326172
pardot.com,18.65.244.105,18.65.244.7,0.021210908889770508,0.0157473087310791,47.145551621424154,63.50291450286908,0.005463600158691406
peatix.com,18.67.110.11,18.67.110.55,0.33261775970458984,0.3821556568145752,3.0064540176331445,2.616734783766939,-0.04953789710998535
picrew.me,108.158.32.80,108.158.32.129,0.013805389404296875,0.011466741561889648,72.43547941420282,87.2087327164986,0.0023386478424072266
pitchfork.com,18.67.110.97,18.67.110.87,0.021628618240356445,0.019778966903686523,46.23503863663922,50.55875794066949,0.0018496513366699219
