website,cdn_first,cdn_min_median,response_time_first,response_time_min_median,throughput_first,throughput_min_median,latency_diff
123rf.com,13.227.74.17,13.227.74.11,0.13642501831054688,0.12162137031555176,7.330033833850628,8.222239211788668,0.014803647994995117
3ds.com,13.35.121.86,108.138.246.84,0.15864992141723633,0.15416574478149414,6.303186229573236,6.48652527458252,0.0044841766357421875
3lift.com,65.8.161.46,65.8.161.82,0.0227506160736084,0.027024269104003906,43.95485365163535,37.00377598193175,-0.004273653030395508
8ballpool.com,65.8.161.42,65.8.161.25,0.037348270416259766,0.03868985176086426,26.77500159591446,25.84657098664629,-0.0013415813446044922
99acres.com,23.33.32.138,96.16.55.41,0.4781148433685303,0.030431509017944336,2.0915476979433607,32.860677379170944,0.44768333435058594
a-mo.net,3.168.86.93,3.168.86.6,0.025886058807373047,0.031400442123413086,38.630832427653026,31.84668534505668,-0.005514383316040039
a47b.com,3.168.84.91,3.168.84.110,,,,,
aajtak.in,23.67.33.139,23.67.33.223,0.04493260383605957,0.037311553955078125,22.255554199542612,26.8013495552602,0.007621049880981445
abc.com,65.8.161.63,65.8.161.4,0.022278308868408203,0.02191758155822754,44.88671047280666,45.625471831522155,0.00036072731018066406
abc.es,23.212.62.196,23.216.149.148,0.024792194366455078,0.05742764472961426,40.33527590252534,17.413216312601456,-0.03263545036315918
abc.net.au,23.45.136.113,104.99.48.130,0.023684263229370117,0.030515432357788086,42.22212826785049,32.77030416201139,-0.006831169128417969
aboutads.info,18.239.199.87,18.239.199.99,0.0213470458984375,0.021785497665405273,46.84488920657613,45.90209575923392,-0.00043845176696777344
acast.com,99.84.238.131,99.84.238.161,0.03260445594787598,0.035379648208618164,30.670654391494153,28.264837290168675,-0.0027751922607421875
activision.com,23.37.17.218,104.107.105.200,0.05776643753051758,,17.311090016096415,,
ad.nl,23.46.216.201,23.216.149.138,0.03552389144897461,0.09545302391052246,28.150069128444677,10.476357469171418,-0.05992913246154785
ada.support,99.84.238.129,99.84.238.112,0.02636122703552246,0.026788711547851562,37.93450125263415,37.329156283374864,-0.00042748451232910156
adsafeprotected.com,18.244.214.97,18.244.214.42,0.021174907684326172,0.01906895637512207,47.225707658702454,52.441254798014526,0.0021059513092041016
aepd.es,23.212.62.200,23.216.149.141,0.020635366439819336,0.023403644561767578,48.460491502120135,42.728387767160406,-0.002768278121948242
agenziaentrate.gov.it,23.192.118.89,23.192.118.27,0.6021664142608643,0.5715291500091553,1.6606704995785275,1.749692032303131,0.030637264251708984
