website,cdn,min,max,mean,median
123rf.com,18.239.36.25,0.728,1.57,0.8763,0.778
123rf.com,18.172.112.48,18.1,18.2,18.11,18.1
123rf.com,13.35.238.20,226.0,227.0,226.7,227.0
123rf.com,18.239.36.20,0.749,0.901,0.8005000000000001,0.7875000000000001
123rf.com,18.245.96.110,101.0,101.0,101.0,101.0
123rf.com,18.160.10.79,85.4,85.5,85.41,85.4
123rf.com,13.226.94.90,86.5,87.4,86.59,86.5
123rf.com,108.158.32.55,291.0,292.0,291.1,291.0
123rf.com,18.172.112.10,12.3,13.7,12.459999999999999,12.3
123rf.com,13.226.94.83,76.3,77.3,76.50999999999999,76.4
123rf.com,13.226.94.6,78.1,78.1,78.1,78.1
123rf.com,13.227.74.17,143.0,143.0,143.0,143.0
123rf.com,13.227.74.11,140.0,140.0,140.0,140.0
123rf.com,18.172.78.96,248.0,249.0,248.1,248.0
simplisafe.com,18.239.69.116,0.602,0.646,0.6233000000000001,0.6205
simplisafe.com,13.35.93.91,78.5,79.5,78.6,78.5
simplisafe.com,3.168.86.87,146.0,147.0,146.1,146.0
simplisafe.com,18.66.147.129,12.6,13.4,12.689999999999998,12.6
simplisafe.com,3.164.92.127,97.7,97.9,97.78,97.8
simplisafe.com,18.239.69.116,0.585,0.648,0.6168,0.613
simplisafe.com,3.167.56.83,85.5,85.6,85.51,85.5
simplisafe.com,3.168.86.6,139.0,139.0,139.0,139.0
simplisafe.com,3.168.86.126,139.0,139.0,139.0,139.0
simplisafe.com,13.35.93.35,76.3,77.4,76.47999999999999,76.4
simplisafe.com,3.164.206.83,31.9,32.0,31.919999999999995,31.9
growthbook.io,13.227.219.55,0.72,1.33,0.8207000000000001,0.771
growthbook.io,13.227.74.65,141.0,141.0,141.0,141.0
growthbook.io,13.33.30.31,156.0,157.0,156.1,156.0
growthbook.io,108.139.47.38,78.4,79.4,78.51,78.4
growthbook.io,13.227.74.9,149.0,150.0,149.1,149.0
growthbook.io,13.227.219.109,0.482,0.652,0.5170999999999999,0.505
growthbook.io,3.162.125.36,82.2,83.4,82.33000000000001,82.2
growthbook.io,18.245.96.63,98.4,99.5,98.51,98.4
growthbook.io,18.239.111.59,236.0,236.0,236.0,236.0
growthbook.io,143.204.215.89,6.71,7.77,6.85,6.75
growthbook.io,108.139.47.113,86.6,87.5,86.69,86.6
growthbook.io,108.158.20.74,283.0,283.0,283.0,283.0
growthbook.io,143.204.215.59,12.6,13.4,12.7,12.6
tn.com.ar,2.18.121.19,1.0,1.71,1.1099999999999999,1.03
tn.com.ar,69.192.1.210,138.0,139.0,138.1,138.0
tn.com.ar,23.1.105.20,95.6,96.6,95.78000000000002,95.7
tn.com.ar,23.209.46.75,169.0,169.0,169.0,169.0
tn.com.ar,23.223.209.55,76.4,77.0,76.52,76.5
tn.com.ar,2.18.121.134,0.993,1.89,1.1225999999999998,1.03
tn.com.ar,23.55.235.184,74.4,74.4,74.4,74.4
tn.com.ar,23.55.38.57,277.0,277.0,277.0,277.0
tn.com.ar,23.214.95.211,143.0,143.0,143.0,143.0
tn.com.ar,23.43.242.130,103.0,103.0,103.0,103.0
tn.com.ar,23.62.46.116,141.0,141.0,141.0,141.0
tn.com.ar,2.16.164.97,7.17,8.22,7.306,7.21
narrative.io,18.239.36.129,0.687,0.827,0.7831,0.796
narrative.io,18.239.36.98,0.612,0.712,0.6593,0.6605000000000001
narrative.io,18.66.41.21,220.0,220.0,220.0,220.0
narrative.io,18.164.96.36,76.5,76.7,76.57000000000001,76.6
narrative.io,18.245.46.12,11.9,33.5,14.11,12.0
narrative.io,13.227.74.44,143.0,144.0,143.1,143.0
narrative.io,13.227.74.76,141.0,141.0,141.0,141.0
narrative.io,18.164.96.98,79.4,80.4,79.5,79.4
narrative.io,18.67.39.8,108.0,108.0,108.0,108.0
narrative.io,18.65.244.95,291.0,291.0,291.0,291.0
narrative.io,18.245.46.121,6.54,6.58,6.5600000000000005,6.555
