website,cdn,min,max,mean,median
uisp.com,13.249.91.53,0.973,2.06,1.1177000000000001,1.0035
uisp.com,18.172.112.87,91.0,92.4,91.28999999999999,91.1
uisp.com,18.239.69.19,79.1,79.3,79.16,79.15
uisp.com,13.33.88.77,247.0,248.0,247.1,247.0
uisp.com,18.238.192.88,68.8,68.8,68.79999999999998,68.8
uisp.com,3.167.56.42,6.87,8.02,7.038000000000001,6.915
uisp.com,13.249.91.53,0.82,2.21,1.0003,0.8755
uisp.com,18.238.192.91,68.4,69.5,68.53999999999999,68.4
uisp.com,13.33.165.23,13.5,13.6,13.52,13.5
uisp.com,18.172.112.79,87.2,88.0,87.41,87.35
uisp.com,13.249.91.20,0.934,1.04,0.9884999999999999,0.9884999999999999
uisp.com,18.65.244.24,272.0,272.0,272.0,272.0
uisp.com,18.66.57.64,283.0,284.0,283.1,283.0
clevertap-prod.com,3.168.122.8,0.93,3.1,1.4754999999999998,1.0550000000000002
clevertap-prod.com,18.65.244.104,274.0,274.0,274.0,274.0
clevertap-prod.com,18.67.76.11,6.91,7.13,6.983,6.975
clevertap-prod.com,18.245.46.67,84.1,84.3,84.14000000000001,84.1
clevertap-prod.com,18.238.243.90,79.8,79.9,79.81999999999998,79.8
clevertap-prod.com,18.67.17.66,13.8,13.9,13.85,13.850000000000001
clevertap-prod.com,3.168.122.95,0.975,2.2,1.1326,1.0015
clevertap-prod.com,3.168.122.8,0.94,8.63,1.8047,1.01
clevertap-prod.com,18.238.192.11,70.1,71.1,70.27,70.2
clevertap-prod.com,18.172.78.8,273.0,273.0,273.0,273.0
clevertap-prod.com,3.165.82.58,468.0,524.0,499.3333333333333,504.0
clevertap-prod.com,18.245.46.129,87.8,88.4,87.91,87.9
ihg.com,23.44.203.81,0.98,2.02,1.1720000000000002,1.085
ihg.com,2.16.27.213,81.7,82.8,81.83,81.7
ihg.com,23.1.33.216,17.4,18.0,17.52,17.5
ihg.com,23.32.5.159,204.0,205.0,204.1,204.0
ihg.com,2.18.27.76,74.2,75.4,74.36000000000001,74.25
ihg.com,92.123.104.44,82.9,84.1,83.07,83.0
ihg.com,23.3.70.48,208.0,209.0,208.1,208.0
ihg.com,125.56.219.17,247.0,248.0,247.1,247.0
ihg.com,69.192.139.86,68.5,69.7,68.65,68.5
ihg.com,23.222.17.239,13.7,14.9,13.870000000000001,13.8
ihg.com,23.43.85.9,1.53,1.91,1.5950000000000002,1.5550000000000002
ihg.com,23.44.201.26,1.15,1.32,1.2269999999999999,1.2349999999999999
ihg.com,23.62.46.146,69.7,69.8,69.78,69.8
ihg.com,23.43.85.24,1.4,1.45,1.43,1.43
dhs.gov,23.201.181.246,1.15,1.26,1.2,1.205
dhs.gov,23.213.101.253,208.0,208.0,208.0,208.0
dhs.gov,23.201.247.200,87.2,87.6,87.26000000000002,87.2
dhs.gov,23.5.8.183,64.3,64.3,64.29999999999998,64.3
dhs.gov,23.218.55.205,74.0,74.1,74.05,74.05
dhs.gov,23.194.5.176,68.9,69.1,68.99,69.0
dhs.gov,23.201.181.246,1.14,1.59,1.279,1.21
dhs.gov,184.26.201.110,13.7,14.8,13.86,13.75
dhs.gov,104.85.225.169,262.0,263.0,262.1,262.0
dhs.gov,23.210.105.227,234.0,235.0,234.1,234.0
dhs.gov,23.214.101.169,69.1,69.7,69.18,69.1
nextdoor.com,13.226.34.55,0.896,1.64,0.9944000000000001,0.92
nextdoor.com,18.239.83.90,79.7,80.3,79.84,79.8
nextdoor.com,52.222.214.30,84.7,85.9,84.83000000000001,84.7
nextdoor.com,18.244.214.12,68.7,69.3,68.85,68.8
nextdoor.com,18.67.39.77,13.8,14.3,13.900000000000002,13.850000000000001
nextdoor.com,3.162.125.112,7.02,8.07,7.152999999999999,7.045
nextdoor.com,18.165.122.78,105.0,105.0,105.0,105.0
nextdoor.com,52.222.214.63,83.3,84.6,83.52,83.4
nextdoor.com,13.226.34.22,1.09,1.74,1.191,1.1349999999999998
nextdoor.com,13.226.34.84,0.906,1.54,1.0579,0.9535
nextdoor.com,18.165.122.31,117.0,118.0,117.1,117.0
nextdoor.com,18.244.214.82,70.1,70.3,70.2,70.2
4wps.net,108.139.47.27,1.39,3.12,1.597,1.43
4wps.net,18.67.110.44,267.0,267.0,267.0,267.0
4wps.net,108.139.47.2,1.31,1.38,1.343,1.34
4wps.net,108.139.47.27,1.41,1.67,1.4729999999999999,1.45
4wps.net,108.138.64.49,6.25,6.36,6.289999999999999,6.29
