website,cdn,min,max,mean,median
123rf.com,13.227.74.22,1.49,2.24,1.6170000000000002,1.545
123rf.com,18.172.112.48,146.0,146.0,146.0,146.0
123rf.com,13.35.238.20,175.0,176.0,175.2,175.0
123rf.com,18.239.36.20,138.0,138.0,138.0,138.0
123rf.com,18.245.96.110,66.6,66.9,66.68,66.7
123rf.com,18.160.10.79,59.6,60.1,59.710000000000015,59.7
123rf.com,13.226.94.90,65.5,66.2,65.6,65.5
123rf.com,108.158.32.55,137.0,137.0,137.0,137.0
123rf.com,18.172.112.10,145.0,150.0,147.2,148.0
123rf.com,13.226.94.83,66.2,66.8,66.26000000000002,66.2
123rf.com,13.226.94.6,66.2,66.7,66.28999999999999,66.25
123rf.com,13.227.74.17,1.15,1.23,1.177,1.1749999999999998
123rf.com,13.227.74.11,1.48,1.67,1.552,1.55
123rf.com,18.172.78.96,235.0,235.0,235.0,235.0
simplisafe.com,3.168.86.126,0.794,1.19,0.8746,0.8405
simplisafe.com,13.35.93.91,66.7,67.6,66.88,66.8
simplisafe.com,3.168.86.87,0.869,0.946,0.8852,0.8795
simplisafe.com,18.66.147.129,145.0,146.0,145.1,145.0
simplisafe.com,3.164.92.127,67.8,68.2,67.85,67.8
simplisafe.com,18.239.69.116,141.0,141.0,141.0,141.0
simplisafe.com,3.167.56.83,64.3,64.6,64.36999999999999,64.35
simplisafe.com,3.168.86.6,0.85,0.923,0.8934,0.898
simplisafe.com,3.168.86.126,0.818,0.871,0.8459999999999999,0.8434999999999999
simplisafe.com,13.35.93.35,66.9,67.6,66.99,66.9
simplisafe.com,3.164.206.83,166.0,167.0,166.1,166.0
growthbook.io,13.227.74.9,1.15,1.29,1.1940000000000002,1.185
growthbook.io,13.227.74.65,1.79,2.11,1.8520000000000003,1.815
growthbook.io,13.33.30.31,186.0,186.0,186.0,186.0
growthbook.io,108.139.47.38,67.0,67.7,67.1,67.0
growthbook.io,13.227.74.9,1.16,2.11,1.307,1.22
growthbook.io,13.227.219.109,138.0,138.0,138.0,138.0
growthbook.io,3.162.125.36,67.2,68.1,67.46,67.35
growthbook.io,18.245.96.63,62.3,63.2,62.45,62.4
growthbook.io,18.239.111.59,246.0,246.0,246.0,246.0
growthbook.io,143.204.215.89,147.0,148.0,147.1,147.0
growthbook.io,108.139.47.113,66.7,67.8,66.91,66.8
growthbook.io,108.158.20.74,136.0,137.0,136.9,137.0
growthbook.io,143.204.215.59,147.0,150.0,147.3,147.0
tn.com.ar,23.50.8.153,1.3,1.83,1.371,1.32
tn.com.ar,69.192.1.210,244.0,245.0,244.2,244.0
tn.com.ar,23.1.105.20,59.8,60.3,59.96,59.9
tn.com.ar,23.209.46.75,189.0,191.0,189.4,189.0
tn.com.ar,23.223.209.55,65.6,66.0,65.70000000000002,65.7
tn.com.ar,2.18.121.134,141.0,141.0,141.0,141.0
tn.com.ar,23.55.235.184,66.1,66.5,66.16,66.1
tn.com.ar,23.55.38.57,196.0,196.0,196.0,196.0
tn.com.ar,23.214.95.211,1.32,1.39,1.3610000000000002,1.3650000000000002
tn.com.ar,23.43.242.130,58.6,59.1,58.660000000000004,58.6
