website,cdn,min,max,mean,median
marksandspencer.com,23.207.181.242,0.484,1.42,0.597,0.507
marksandspencer.com,23.221.76.81,167.0,167.0,167.0,167.0
marksandspencer.com,23.35.30.5,178.0,178.0,178.0,178.0
marksandspencer.com,96.17.64.67,242.0,243.0,242.1,242.0
marksandspencer.com,23.207.181.242,0.5,1.14,0.5965999999999999,0.5275000000000001
marksandspencer.com,104.71.212.90,176.0,176.0,176.0,176.0
marksandspencer.com,23.223.226.9,243.0,243.0,243.0,243.0
marksandspencer.com,104.115.32.78,162.0,163.0,162.1,162.0
marksandspencer.com,23.220.112.73,169.0,169.0,169.0,169.0
marksandspencer.com,2.18.161.249,171.0,172.0,171.1,171.0
mercari.com,108.157.254.72,0.845,1.82,0.9801,0.892
mercari.com,18.238.243.71,167.0,168.0,167.9,168.0
mercari.com,13.227.74.47,231.0,232.0,231.1,231.0
mercari.com,13.33.165.114,241.0,241.0,241.0,241.0
mercari.com,18.172.78.118,239.0,240.0,239.1,239.0
mercari.com,18.238.55.50,221.0,221.0,221.0,221.0
mercari.com,18.67.76.99,241.0,241.0,241.0,241.0
mercari.com,65.9.66.9,161.0,162.0,161.1,161.0
mercari.com,18.238.55.94,220.0,220.0,220.0,220.0
mercari.com,13.227.74.127,171.0,172.0,171.1,171.0
mercari.com,65.9.66.118,189.0,190.0,189.1,189.0
mercari.com,13.35.147.114,95.3,95.6,95.35,95.3
mercari.com,108.157.254.59,0.874,1.59,0.9555999999999999,0.887
cdn4image.com,88.198.55.100,172.0,173.0,172.1,172.0
cdn4image.com,157.90.90.133,172.0,173.0,172.1,172.0
cdn4image.com,46.4.15.55,189.0,189.0,189.0,189.0
cdn4image.com,142.132.194.184,176.0,176.0,176.0,176.0
cdn4image.com,116.202.160.181,182.0,183.0,182.1,182.0
cdn4image.com,116.202.116.247,173.0,174.0,173.3,173.0
cdn4image.com,5.9.157.184,171.0,172.0,171.1,171.0
cdn4image.com,157.90.128.108,176.0,177.0,176.1,176.0
cdn4image.com,157.90.91.144,171.0,171.0,171.0,171.0
cdn4image.com,116.202.235.239,173.0,174.0,173.1,173.0
cisa.gov,125.252.216.169,0.801,3.21,1.0765,0.8254999999999999
cisa.gov,104.114.101.198,37.4,38.3,37.55,37.5
cisa.gov,23.204.25.176,238.0,239.0,238.1,238.0
cisa.gov,23.38.28.247,169.0,169.0,169.0,169.0
cisa.gov,184.87.40.114,224.0,225.0,224.2,224.0
cisa.gov,125.252.216.169,0.819,2.64,1.0459999999999998,0.8705
cisa.gov,23.38.237.249,172.0,173.0,172.3,172.0
cisa.gov,104.68.17.71,97.8,98.6,97.91,97.8
cisa.gov,104.103.195.88,160.0,160.0,160.0,160.0
cisa.gov,23.67.131.29,158.0,158.0,158.0,158.0
cisa.gov,23.49.82.123,229.0,229.0,229.0,229.0
todoist.com,13.33.28.103,0.889,1.55,0.9789,0.914
todoist.com,18.155.192.111,174.0,175.0,174.1,174.0
todoist.com,18.164.116.15,220.0,220.0,220.0,220.0
todoist.com,18.164.116.30,219.0,220.0,219.4,219.0
todoist.com,143.204.98.129,156.0,158.0,156.3,156.0
todoist.com,108.156.60.67,233.0,234.0,233.1,233.0
todoist.com,18.65.244.102,95.1,96.1,95.22,95.1
todoist.com,13.35.238.112,0.842,1.96,1.0024,0.875
todoist.com,18.164.116.22,225.0,226.0,225.1,225.0
todoist.com,108.138.64.26,249.0,250.0,249.1,249.0
todoist.com,108.159.61.116,243.0,244.0,243.1,243.0
todoist.com,18.245.96.30,242.0,244.0,242.3,242.0
20minutes.fr,13.227.254.20,1.36,2.38,1.517,1.42
20minutes.fr,108.158.32.11,95.1,96.2,95.25000000000001,95.15
20minutes.fr,18.66.57.129,61.8,62.7,61.96999999999999,61.9
20minutes.fr,18.164.124.10,220.0,220.0,220.0,220.0
20minutes.fr,143.204.98.33,167.0,168.0,167.1,167.0
20minutes.fr,18.165.98.66,255.0,255.0,255.0,255.0
20minutes.fr,143.204.98.16,163.0,163.0,163.0,163.0
20minutes.fr,13.227.74.97,184.0,185.0,184.1,184.0
20minutes.fr,13.227.254.32,1.38,1.91,1.47,1.43
20minutes.fr,18.67.39.129,217.0,218.0,217.1,217.0
