website,cdn,min,max,mean,median
marksandspencer.com,23.223.226.9,48.5,49.4,48.589999999999996,48.5
marksandspencer.com,23.221.76.81,143.0,143.0,143.0,143.0
marksandspencer.com,23.35.30.5,150.0,150.0,150.0,150.0
marksandspencer.com,96.17.64.67,211.0,211.0,211.0,211.0
marksandspencer.com,23.207.181.242,91.9,92.3,91.96000000000001,91.9
marksandspencer.com,104.71.212.90,163.0,164.0,163.1,163.0
marksandspencer.com,23.223.226.9,48.5,48.7,48.519999999999996,48.5
marksandspencer.com,104.115.32.78,270.0,270.0,270.0,270.0
marksandspencer.com,23.220.112.73,247.0,248.0,247.2,247.0
marksandspencer.com,2.18.161.249,253.0,253.0,253.0,253.0
mercari.com,13.35.147.106,0.477,1.59,0.654,0.4995
mercari.com,18.238.243.71,248.0,249.0,248.1,248.0
mercari.com,13.227.74.47,144.0,144.0,144.0,144.0
mercari.com,13.33.165.114,209.0,209.0,209.0,209.0
mercari.com,18.172.78.118,152.0,153.0,152.1,152.0
mercari.com,18.238.55.50,207.0,208.0,207.9,208.0
mercari.com,18.67.76.99,213.0,213.0,213.0,213.0
mercari.com,65.9.66.9,262.0,263.0,262.1,262.0
mercari.com,18.238.55.94,207.0,207.0,207.0,207.0
mercari.com,13.227.74.127,144.0,144.0,144.0,144.0
mercari.com,65.9.66.118,268.0,268.0,268.0,268.0
mercari.com,13.35.147.114,0.45,0.531,0.4763,0.4715
mercari.com,108.157.254.59,91.9,92.4,91.97,91.9
cdn4image.com,116.202.160.181,289.0,290.0,289.1,289.0
cdn4image.com,157.90.90.133,291.0,291.0,291.0,291.0
cdn4image.com,46.4.15.55,297.0,297.0,297.0,297.0
cdn4image.com,142.132.194.184,288.0,288.0,288.0,288.0
cdn4image.com,116.202.160.181,289.0,290.0,289.1,289.0
cdn4image.com,116.202.116.247,296.0,296.0,296.0,296.0
cdn4image.com,5.9.157.184,295.0,295.0,295.0,295.0
cdn4image.com,157.90.128.108,296.0,297.0,296.1,296.0
cdn4image.com,157.90.91.144,297.0,298.0,297.5,297.5
cdn4image.com,116.202.235.239,289.0,290.0,289.2,289.0
cisa.gov,104.68.17.71,0.245,0.514,0.2847,0.2615
cisa.gov,104.114.101.198,130.0,130.0,130.0,130.0
cisa.gov,23.204.25.176,206.0,206.0,206.0,206.0
cisa.gov,23.38.28.247,248.0,248.0,248.0,248.0
cisa.gov,184.87.40.114,198.0,198.0,198.0,198.0
cisa.gov,125.252.216.169,91.7,92.4,91.77000000000001,91.7
cisa.gov,23.38.237.249,143.0,143.0,143.0,143.0
cisa.gov,104.68.17.71,0.244,0.566,0.296,0.2765
cisa.gov,104.103.195.88,255.0,255.0,255.0,255.0
cisa.gov,23.67.131.29,281.0,282.0,281.1,281.0
cisa.gov,23.49.82.123,199.0,199.0,199.0,199.0
todoist.com,18.65.244.75,0.358,0.552,0.4024,0.3935
todoist.com,18.155.192.111,143.0,143.0,143.0,143.0
todoist.com,18.164.116.15,210.0,210.0,210.0,210.0
todoist.com,18.164.116.30,207.0,207.0,207.0,207.0
todoist.com,143.204.98.129,261.0,262.0,261.1,261.0
todoist.com,108.156.60.67,245.0,246.0,245.1,245.0
todoist.com,18.65.244.102,0.363,1.03,0.4396000000000001,0.376
todoist.com,13.35.238.112,92.5,93.0,92.56,92.5
todoist.com,18.164.116.22,208.0,209.0,208.1,208.0
todoist.com,108.138.64.26,210.0,211.0,210.1,210.0
todoist.com,108.159.61.116,152.0,152.0,152.0,152.0
todoist.com,18.245.96.30,207.0,208.0,207.9,208.0
20minutes.fr,108.158.32.117,0.307,0.46,0.33440000000000003,0.317
20minutes.fr,108.158.32.11,0.371,0.715,0.4361,0.3915
20minutes.fr,18.66.57.129,149.0,150.0,149.1,149.0
20minutes.fr,18.164.124.10,211.0,211.0,211.0,211.0
20minutes.fr,143.204.98.33,263.0,264.0,263.1,263.0
20minutes.fr,18.165.98.66,210.0,210.0,210.0,210.0
20minutes.fr,143.204.98.16,252.0,252.0,252.0,252.0
20minutes.fr,13.227.74.97,144.0,145.0,144.1,144.0
20minutes.fr,13.227.254.32,94.2,94.2,94.20000000000002,94.2
20minutes.fr,18.67.39.129,208.0,209.0,208.1,208.0
20minutes.fr,108.156.60.69,273.0,274.0,273.1,273.0
20minutes.fr,18.164.124.72,208.0,208.0,208.0,208.0
20minutes.fr,18.164.124.5,206.0,207.0,206.8,207.0
ajax.systems,108.158.20.42,0.667,1.35,0.7596,0.699
ajax.systems,18.239.36.111,246.0,247.0,246.1,246.0
ajax.systems,108.158.20.13,0.848,1.18,0.9025000000000001,0.8625
ajax.systems,108.138.217.52,255.0,255.0,255.0,255.0
ajax.systems,18.245.60.84,284.0,284.0,284.0,284.0
ajax.systems,3.168.122.33,209.0,209.0,209.0,209.0
ajax.systems,3.168.86.97,143.0,143.0,143.0,143.0
ajax.systems,18.155.68.91,92.4,93.1,92.47999999999999,92.4
ajax.systems,3.168.122.44,207.0,208.0,207.1,207.0
ajax.systems,3.161.213.41,216.0,216.0,216.0,216.0
ajax.systems,3.168.122.49,207.0,207.0,207.0,207.0
ajax.systems,99.84.203.75,150.0,150.0,150.0,150.0
ajax.systems,18.155.99.74,128.0,128.0,128.0,128.0
ajax.systems,143.204.29.21,199.0,199.0,199.0,199.0
britishcouncil.org,104.116.108.44,0.608,1.26,0.7062000000000002,0.6555
britishcouncil.org,173.223.116.35,247.0,248.0,247.1,247.0
britishcouncil.org,23.53.64.217,272.0,272.0,272.0,272.0
britishcouncil.org,96.17.60.47,212.0,213.0,212.1,212.0
britishcouncil.org,104.116.108.44,0.62,1.05,0.6792,0.6425000000000001
britishcouncil.org,23.218.108.44,91.5,92.1,91.61,91.6
britishcouncil.org,104.76.200.46,279.0,279.0,279.0,279.0
britishcouncil.org,23.47.168.116,206.0,206.0,206.0,206.0
britishcouncil.org,104.99.48.50,143.0,143.0,143.0,143.0
britishcouncil.org,104.97.4.38,245.0,246.0,245.1,245.0
britishcouncil.org,23.203.104.68,206.0,207.0,206.2,206.0
abc.com,13.35.147.32,0.453,1.05,0.5344,0.4775
abc.com,65.8.161.4,143.0,144.0,143.1,143.0
abc.com,65.8.161.31,143.0,143.0,143.0,143.0
abc.com,18.239.111.28,157.0,157.0,157.0,157.0
abc.com,13.35.58.74,244.0,245.0,244.1,244.0
abc.com,3.164.92.107,208.0,209.0,208.1,208.0
abc.com,18.65.244.97,0.367,1.03,0.44799999999999995,0.3855
abc.com,3.165.102.44,92.8,92.9,92.85,92.85
abc.com,18.164.96.78,207.0,207.0,207.0,207.0
abc.com,18.239.18.70,252.0,252.0,252.0,252.0
abc.com,18.164.96.126,206.0,207.0,206.5,206.5
abc.com,13.35.58.39,244.0,244.0,244.0,244.0
abc.com,99.84.191.129,213.0,213.0,213.0,213.0
superbet.com,18.67.93.35,0.821,1.05,0.8708,0.84
superbet.com,65.8.161.21,143.0,143.0,143.0,143.0
superbet.com,18.239.94.23,264.0,264.0,264.0,264.0
superbet.com,18.245.96.46,209.0,209.0,209.0,209.0
superbet.com,13.32.27.121,252.0,253.0,252.1,252.0
superbet.com,3.171.139.83,210.0,210.0,210.0,210.0
superbet.com,18.239.142.33,149.0,149.0,149.0,149.0
superbet.com,18.67.93.63,0.664,0.762,0.7011999999999999,0.691
superbet.com,3.171.139.51,207.0,208.0,207.2,207.0
superbet.com,13.33.88.61,91.7,92.6,91.82000000000001,91.7
