website,cdn,min,max,mean,median
uisp.com,18.66.57.102,13.0,14.0,13.14,13.0
uisp.com,18.172.112.87,131.0,131.0,131.0,131.0
uisp.com,18.239.69.19,150.0,150.0,150.0,150.0
uisp.com,13.33.88.77,40.1,41.1,40.300000000000004,40.1
uisp.com,18.238.192.88,217.0,219.0,217.2,217.0
uisp.com,3.167.56.42,276.0,277.0,276.1,276.0
uisp.com,13.249.91.53,285.0,288.0,286.3,286.0
uisp.com,18.238.192.91,215.0,216.0,215.1,215.0
uisp.com,13.33.165.23,273.0,273.0,273.0,273.0
uisp.com,18.172.112.79,129.0,129.0,129.0,129.0
uisp.com,13.249.91.20,282.0,282.0,282.0,282.0
uisp.com,18.65.244.24,128.0,128.0,128.0,128.0
uisp.com,18.66.57.64,13.0,13.1,13.030000000000001,13.0
clevertap-prod.com,54.182.0.38,14.3,15.2,14.390000000000004,14.3
clevertap-prod.com,18.65.244.104,133.0,133.0,133.0,133.0
clevertap-prod.com,18.67.76.11,262.0,262.0,262.0,262.0
clevertap-prod.com,18.245.46.67,130.0,130.0,130.0,130.0
clevertap-prod.com,18.238.243.90,139.0,139.0,139.0,139.0
clevertap-prod.com,18.67.17.66,273.0,273.0,273.0,273.0
clevertap-prod.com,3.168.122.95,276.0,277.0,276.1,276.0
clevertap-prod.com,3.168.122.8,279.0,279.0,279.0,279.0
clevertap-prod.com,18.238.192.11,215.0,216.0,215.1,215.0
clevertap-prod.com,18.172.78.8,19.4,20.0,19.46,19.4
clevertap-prod.com,3.165.82.58,39.8,41.2,39.989999999999995,39.9
clevertap-prod.com,18.245.46.129,134.0,134.0,134.0,134.0
ihg.com,23.11.215.147,0.886,1.13,0.9606999999999999,0.955
ihg.com,2.16.27.213,148.0,149.0,148.1,148.0
ihg.com,23.1.33.216,262.0,262.0,262.0,262.0
ihg.com,23.32.5.159,134.0,135.0,134.2,134.0
ihg.com,2.18.27.76,149.0,151.0,149.5,149.0
ihg.com,92.123.104.44,129.0,130.0,129.1,129.0
ihg.com,23.3.70.48,1.22,2.31,1.3590000000000002,1.2349999999999999
ihg.com,125.56.219.17,38.7,39.7,38.81,38.7
ihg.com,69.192.139.86,219.0,220.0,219.1,219.0
ihg.com,23.222.17.239,268.0,269.0,268.1,268.0
ihg.com,23.43.85.9,213.0,213.0,213.0,213.0
ihg.com,23.44.201.26,209.0,210.0,209.5,209.5
ihg.com,23.62.46.146,220.0,220.0,220.0,220.0
ihg.com,23.43.85.24,220.0,220.0,220.0,220.0
dhs.gov,23.213.101.253,0.928,0.999,0.9751999999999998,0.978
dhs.gov,23.213.101.253,0.909,1.0,0.9597999999999999,0.9544999999999999
dhs.gov,23.201.247.200,141.0,141.0,141.0,141.0
dhs.gov,23.5.8.183,207.0,207.0,207.0,207.0
dhs.gov,23.218.55.205,143.0,143.0,143.0,143.0
dhs.gov,23.194.5.176,137.0,137.0,137.0,137.0
dhs.gov,23.201.181.246,218.0,219.0,218.8,219.0
dhs.gov,184.26.201.110,266.0,267.0,266.1,266.0
dhs.gov,104.85.225.169,127.0,128.0,127.1,127.0
dhs.gov,23.210.105.227,37.8,39.0,37.989999999999995,37.9
dhs.gov,23.214.101.169,211.0,211.0,211.0,211.0
nextdoor.com,18.165.122.31,178.0,178.0,178.0,178.0
nextdoor.com,18.239.83.90,143.0,143.0,143.0,143.0
nextdoor.com,52.222.214.30,134.0,135.0,134.1,134.0
nextdoor.com,18.244.214.12,226.0,226.0,226.0,226.0
nextdoor.com,18.67.39.77,278.0,278.0,278.0,278.0
nextdoor.com,3.162.125.112,261.0,262.0,261.1,261.0
nextdoor.com,18.165.122.78,180.0,180.0,180.0,180.0
nextdoor.com,52.222.214.63,133.0,134.0,133.1,133.0
nextdoor.com,13.226.34.22,262.0,263.0,262.2,262.0
nextdoor.com,13.226.34.84,251.0,251.0,251.0,251.0
nextdoor.com,18.165.122.31,178.0,179.0,178.2,178.0
nextdoor.com,18.244.214.82,218.0,218.0,218.0,218.0
4wps.net,18.172.78.10,13.0,13.0,13.0,13.0
4wps.net,18.67.110.44,131.0,131.0,131.0,131.0
4wps.net,108.139.47.2,283.0,284.0,283.1,283.0
4wps.net,108.139.47.27,281.0,281.0,281.0,281.0
4wps.net,108.138.64.49,266.0,266.0,266.0,266.0
4wps.net,18.172.78.10,13.0,14.1,13.11,13.0
4wps.net,108.139.47.82,283.0,283.0,283.0,283.0
4wps.net,108.139.10.8,244.0,245.0,244.3,244.0
4wps.net,13.33.165.66,274.0,275.0,274.1,274.0
4wps.net,143.204.98.100,133.0,133.0,133.0,133.0
4wps.net,143.204.98.16,134.0,135.0,134.2,134.0
4wps.net,108.157.254.41,40.0,41.1,40.12,40.0
4wps.net,18.65.39.86,136.0,137.0,136.1,136.0
4wps.net,108.139.10.2,220.0,221.0,220.1,220.0
oculus.com,157.240.237.54,13.8,14.9,13.91,13.8
oculus.com,157.240.22.49,224.0,225.0,224.3,224.0
oculus.com,157.240.235.57,38.2,38.6,38.260000000000005,38.2
oculus.com,157.240.214.54,255.0,255.0,255.0,255.0
oculus.com,157.240.8.49,267.0,267.0,267.0,267.0
oculus.com,157.240.241.55,236.0,237.0,236.3,236.0
oculus.com,31.13.80.49,257.0,258.0,257.1,257.0
oculus.com,31.13.66.48,266.0,266.0,266.0,266.0
oculus.com,31.13.71.51,248.0,248.0,248.0,248.0
