website,cdn,min,max,mean,median
uisp.com,18.238.192.88,0.291,0.974,0.3825,0.324
uisp.com,18.172.112.87,149.0,149.0,149.0,149.0
uisp.com,18.239.69.19,142.0,142.0,142.0,142.0
uisp.com,13.33.88.77,177.0,178.0,177.1,177.0
uisp.com,18.238.192.88,0.292,0.573,0.36119999999999997,0.34099999999999997
uisp.com,3.167.56.42,68.1,69.7,68.33000000000001,68.1
uisp.com,13.249.91.53,68.5,69.1,68.63,68.5
uisp.com,18.238.192.91,0.267,2.46,0.6822,0.3275
uisp.com,13.33.165.23,67.9,68.0,67.91,67.9
uisp.com,18.172.112.79,149.0,149.0,149.0,149.0
uisp.com,13.249.91.20,67.0,70.7,67.44,67.1
uisp.com,18.65.244.24,136.0,138.0,136.4,136.0
uisp.com,18.66.57.64,240.0,240.0,240.0,240.0
clevertap-prod.com,18.238.192.105,0.238,0.302,0.27279999999999993,0.2695
clevertap-prod.com,18.65.244.104,136.0,137.0,136.1,136.0
clevertap-prod.com,18.67.76.11,66.5,68.5,66.75,66.5
clevertap-prod.com,18.245.46.67,147.0,147.0,147.0,147.0
clevertap-prod.com,18.238.243.90,149.0,149.0,149.0,149.0
clevertap-prod.com,18.67.17.66,67.3,67.3,67.29999999999998,67.3
clevertap-prod.com,3.168.122.95,68.3,69.0,68.41999999999999,68.35
clevertap-prod.com,3.168.122.8,68.5,68.8,68.54,68.5
clevertap-prod.com,18.238.192.11,0.277,0.853,0.3681,0.3135
clevertap-prod.com,18.172.78.8,244.0,245.0,244.1,244.0
clevertap-prod.com,3.165.82.58,179.0,180.0,179.1,179.0
clevertap-prod.com,18.245.46.129,148.0,150.0,148.7,149.0
ihg.com,23.62.46.9,0.759,1.17,0.8437000000000001,0.8085
ihg.com,2.16.27.213,140.0,141.0,140.1,140.0
ihg.com,23.1.33.216,60.0,60.2,60.06,60.05
ihg.com,23.32.5.159,182.0,182.0,182.0,182.0
ihg.com,2.18.27.76,135.0,136.0,135.1,135.0
ihg.com,92.123.104.44,148.0,149.0,148.1,148.0
ihg.com,23.3.70.48,222.0,223.0,222.1,222.0
ihg.com,125.56.219.17,183.0,184.0,183.1,183.0
ihg.com,69.192.139.86,0.919,1.56,1.0173999999999999,0.96
ihg.com,23.222.17.239,60.3,61.3,60.419999999999995,60.3
ihg.com,23.43.85.9,66.6,67.1,66.73000000000002,66.7
ihg.com,23.44.201.26,65.7,65.7,65.70000000000002,65.7
ihg.com,23.62.46.146,0.784,1.23,0.8707,0.8354999999999999
ihg.com,23.43.85.24,66.8,67.0,66.83999999999999,66.8
dhs.gov,23.214.101.169,1.38,1.85,1.464,1.415
