website,cdn,min,max,mean,median
marksandspencer.com,23.221.76.81,2.11,2.98,2.218,2.13
marksandspencer.com,23.221.76.81,2.93,5.92,3.248,2.955
marksandspencer.com,23.35.30.5,10.7,11.0,10.74,10.7
marksandspencer.com,96.17.64.67,65.5,66.2,65.61999999999999,65.6
marksandspencer.com,23.207.181.242,191.0,191.0,191.0,191.0
marksandspencer.com,104.71.212.90,18.0,18.9,18.19,18.05
marksandspencer.com,23.223.226.9,216.0,216.0,216.0,216.0
marksandspencer.com,104.115.32.78,135.0,135.0,135.0,135.0
marksandspencer.com,23.220.112.73,141.0,141.0,141.0,141.0
marksandspencer.com,2.18.161.249,148.0,149.0,148.1,148.0
mercari.com,13.227.74.39,1.18,1.87,1.281,1.2149999999999999
mercari.com,18.238.243.71,142.0,143.0,142.1,142.0
mercari.com,13.227.74.47,1.77,2.45,1.8800000000000001,1.815
mercari.com,13.33.165.114,66.6,67.1,66.70000000000002,66.7
mercari.com,18.172.78.118,240.0,257.0,241.8,240.0
mercari.com,18.238.55.50,66.1,66.2,66.17,66.2
mercari.com,18.67.76.99,66.6,67.0,66.65,66.6
mercari.com,65.9.66.9,148.0,149.0,148.1,148.0
mercari.com,18.238.55.94,66.2,67.1,66.29,66.2
mercari.com,13.227.74.127,1.81,2.51,1.939,1.87
mercari.com,65.9.66.118,146.0,147.0,146.1,146.0
mercari.com,13.35.147.114,137.0,137.0,137.0,137.0
mercari.com,108.157.254.59,184.0,184.0,184.0,184.0
cdn4image.com,157.90.89.60,159.0,160.0,159.1,159.0
cdn4image.com,157.90.90.133,160.0,161.0,160.1,160.0
cdn4image.com,46.4.15.55,160.0,161.0,160.3,160.0
cdn4image.com,142.132.194.184,161.0,162.0,161.2,161.0
cdn4image.com,116.202.160.181,162.0,162.0,162.0,162.0
cdn4image.com,116.202.116.247,164.0,164.0,164.0,164.0
cdn4image.com,5.9.157.184,161.0,162.0,161.7,162.0
cdn4image.com,157.90.128.108,160.0,161.0,160.1,160.0
cdn4image.com,157.90.91.144,161.0,162.0,161.7,162.0
cdn4image.com,116.202.235.239,161.0,162.0,161.1,161.0
cisa.gov,23.38.237.249,2.1,2.77,2.197,2.13
cisa.gov,104.114.101.198,223.0,224.0,223.1,223.0
cisa.gov,23.204.25.176,65.6,66.0,65.66,65.6
cisa.gov,23.38.28.247,143.0,146.0,143.6,143.0
cisa.gov,184.87.40.114,60.2,60.9,60.39,60.3
cisa.gov,125.252.216.169,180.0,181.0,180.2,180.0
cisa.gov,23.38.237.249,2.11,2.9,2.223,2.13
cisa.gov,104.68.17.71,182.0,182.0,182.0,182.0
cisa.gov,104.103.195.88,134.0,134.0,134.0,134.0
cisa.gov,23.67.131.29,148.0,148.0,148.0,148.0
cisa.gov,23.49.82.123,59.5,59.9,59.54,59.5
todoist.com,18.155.192.125,0.362,0.465,0.38660000000000005,0.3745
todoist.com,18.155.192.111,0.823,1.08,0.8748000000000001,0.8394999999999999
todoist.com,18.164.116.15,66.7,67.0,66.81999999999998,66.8
todoist.com,18.164.116.30,66.8,67.0,66.91,66.9
todoist.com,143.204.98.129,146.0,147.0,146.1,146.0
todoist.com,108.156.60.67,140.0,141.0,140.7,141.0
todoist.com,18.65.244.102,136.0,137.0,136.1,136.0
todoist.com,13.35.238.112,178.0,179.0,178.2,178.0
todoist.com,18.164.116.22,66.7,67.0,66.81999999999998,66.8
todoist.com,108.138.64.26,68.2,69.2,68.34,68.2
todoist.com,108.159.61.116,244.0,245.0,244.1,244.0
todoist.com,18.245.96.30,66.5,67.3,66.59,66.5
20minutes.fr,13.227.74.125,1.47,2.28,1.56,1.47
20minutes.fr,108.158.32.11,137.0,137.0,137.0,137.0
20minutes.fr,18.66.57.129,240.0,241.0,240.1,240.0
20minutes.fr,18.164.124.10,68.5,69.5,68.67999999999999,68.6
20minutes.fr,143.204.98.33,145.0,146.0,145.1,145.0
20minutes.fr,18.165.98.66,66.3,69.4,66.67999999999999,66.4
20minutes.fr,143.204.98.16,146.0,146.0,146.0,146.0
20minutes.fr,13.227.74.97,1.15,2.06,1.2899999999999998,1.2
20minutes.fr,13.227.254.32,192.0,192.0,192.0,192.0
20minutes.fr,18.67.39.129,65.5,66.3,65.67,65.5
20minutes.fr,108.156.60.69,141.0,142.0,141.1,141.0
20minutes.fr,18.164.124.72,70.0,70.5,70.13,70.1
20minutes.fr,18.164.124.5,69.1,69.2,69.11,69.1
ajax.systems,3.168.86.78,0.86,1.53,0.9709999999999999,0.887
ajax.systems,18.239.36.111,141.0,141.0,141.0,141.0
ajax.systems,108.158.20.13,146.0,147.0,146.1,146.0
ajax.systems,108.138.217.52,135.0,135.0,135.0,135.0
ajax.systems,18.245.60.84,149.0,150.0,149.1,149.0
ajax.systems,3.168.122.33,68.8,69.6,68.88999999999999,68.8
ajax.systems,3.168.86.97,0.797,1.37,0.8829999999999998,0.8354999999999999
ajax.systems,18.155.68.91,190.0,191.0,190.1,190.0
ajax.systems,3.168.122.44,68.3,68.8,68.36999999999999,68.3
ajax.systems,3.161.213.41,76.7,76.8,76.72,76.7
ajax.systems,3.168.122.49,68.5,68.9,68.55,68.5
ajax.systems,99.84.203.75,9.77,10.3,9.845,9.795
ajax.systems,18.155.99.74,208.0,209.0,208.1,208.0
ajax.systems,143.204.29.21,60.3,61.1,60.44999999999999,60.4
britishcouncil.org,23.45.136.41,1.15,1.22,1.182,1.185
britishcouncil.org,173.223.116.35,141.0,142.0,141.1,141.0
britishcouncil.org,23.53.64.217,247.0,247.0,247.0,247.0
britishcouncil.org,96.17.60.47,75.7,76.9,75.88999999999999,75.8
britishcouncil.org,104.116.108.44,191.0,192.0,191.1,191.0
britishcouncil.org,23.218.108.44,182.0,232.0,187.1,182.0
britishcouncil.org,104.76.200.46,150.0,150.0,150.0,150.0
britishcouncil.org,23.47.168.116,65.6,65.7,65.62,65.6
britishcouncil.org,104.99.48.50,0.816,6.31,1.6559000000000001,0.8554999999999999
britishcouncil.org,104.97.4.38,133.0,133.0,133.0,133.0
britishcouncil.org,23.203.104.68,65.7,66.5,65.79,65.7
abc.com,65.8.161.47,0.432,10.5,1.5113,0.45
abc.com,65.8.161.4,0.833,1.25,0.917,0.882
abc.com,65.8.161.31,0.405,0.817,0.4901000000000001,0.452
abc.com,18.239.111.28,234.0,238.0,234.6,234.0
abc.com,13.35.58.74,143.0,144.0,143.1,143.0
abc.com,3.164.92.107,67.3,68.0,67.36999999999998,67.3
abc.com,18.65.244.97,137.0,138.0,137.1,137.0
abc.com,3.165.102.44,185.0,188.0,185.3,185.0
abc.com,18.164.96.78,66.9,67.4,66.97,66.9
abc.com,18.239.18.70,140.0,141.0,140.1,140.0
abc.com,18.164.96.126,69.1,69.2,69.11,69.1
abc.com,13.35.58.39,146.0,147.0,146.4,146.0
abc.com,99.84.191.129,67.2,73.3,69.0,67.85
superbet.com,65.8.161.94,0.837,1.34,0.9413,0.913
superbet.com,65.8.161.21,0.38,0.468,0.4303,0.436
superbet.com,18.239.94.23,142.0,144.0,142.3,142.0
superbet.com,18.245.96.46,67.8,67.9,67.85999999999999,67.9
superbet.com,13.32.27.121,146.0,147.0,146.1,146.0
superbet.com,3.171.139.83,69.4,70.4,69.56,69.5
superbet.com,18.239.142.33,231.0,232.0,231.1,231.0
superbet.com,18.67.93.63,146.0,147.0,146.3,146.0
superbet.com,3.171.139.51,66.1,67.0,66.25000000000001,66.2
superbet.com,13.33.88.61,181.0,198.0,182.8,181.0
superbet.com,99.84.191.93,66.8,73.1,67.77,66.8
superbet.com,65.8.161.34,0.926,1.97,1.1092,1.0150000000000001
fnac.com,23.62.46.181,0.806,1.6,0.9755000000000003,0.822
fnac.com,23.48.105.9,60.1,60.7,60.3,60.2
fnac.com,2.21.67.49,136.0,136.0,136.0,136.0
fnac.com,23.67.33.48,2.11,2.22,2.147,2.135
fnac.com,23.49.248.18,66.5,67.8,66.81,66.6
fnac.com,23.49.248.9,66.7,66.8,66.72,66.7
fnac.com,23.205.255.237,60.5,60.6,60.580000000000005,60.6
fnac.com,95.101.74.68,142.0,143.0,142.1,142.0
fnac.com,23.216.149.141,0.804,0.919,0.8487,0.8374999999999999
fnac.com,23.206.243.33,200.0,200.0,200.0,200.0
fnac.com,23.32.29.9,182.0,182.0,182.0,182.0
fnac.com,23.200.88.80,65.6,65.7,65.66000000000001,65.7
fnac.com,2.21.20.3,148.0,149.0,148.1,148.0
fnac.com,23.11.215.154,234.0,236.0,234.8,235.0
tcgplayer.com,18.155.192.43,0.338,0.713,0.4202,0.383
tcgplayer.com,108.139.47.104,66.9,67.7,66.99,66.9
tcgplayer.com,3.165.102.71,174.0,175.0,174.1,174.0
tcgplayer.com,18.67.17.20,66.5,67.3,66.63000000000001,66.6
tcgplayer.com,18.172.64.47,245.0,245.0,245.0,245.0
tcgplayer.com,18.67.93.126,136.0,137.0,136.5,136.5
tcgplayer.com,108.139.47.124,69.1,69.7,69.21000000000001,69.2
tcgplayer.com,18.155.192.43,0.35,0.432,0.38189999999999996,0.383
tcgplayer.com,108.138.7.71,146.0,146.0,146.0,146.0
tcgplayer.com,108.138.7.95,147.0,147.0,147.0,147.0
tcgplayer.com,18.238.243.99,144.0,145.0,144.1,144.0
tcgplayer.com,52.85.132.4,66.4,67.5,66.59,66.5
td.com,23.46.216.203,2.08,2.18,2.131,2.13
td.com,23.34.59.12,66.7,66.8,66.72,66.7
td.com,184.26.162.158,220.0,221.0,220.1,220.0
td.com,23.54.30.105,181.0,182.0,181.1,181.0
td.com,23.50.131.152,146.0,147.0,146.1,146.0
td.com,23.205.255.237,60.5,60.6,60.57000000000001,60.6
td.com,104.86.110.104,135.0,136.0,135.1,135.0
td.com,23.209.46.156,190.0,190.0,190.0,190.0
td.com,173.222.249.66,59.9,60.7,60.05,60.0
td.com,104.110.191.60,141.0,142.0,141.1,141.0
td.com,23.216.149.144,0.816,1.44,0.8969999999999999,0.8294999999999999
fin.ag,185.199.109.153,0.789,1.54,0.9862,0.9345
fin.ag,185.199.109.153,0.785,1.06,0.9099999999999999,0.9235
fin.ag,185.199.110.153,0.77,1.27,0.9718000000000002,0.9135
fin.ag,185.199.111.153,0.809,1.15,0.9206,0.891
fin.ag,185.199.108.153,0.784,1.1,0.9045000000000002,0.8334999999999999
freshworks.com,65.8.161.10,0.883,1.4,0.958,0.9025000000000001
freshworks.com,13.35.238.25,179.0,181.0,179.3,179.0
freshworks.com,65.8.161.31,0.392,0.754,0.5131,0.492
freshworks.com,18.66.102.106,150.0,151.0,150.1,150.0
freshworks.com,18.67.93.72,146.0,147.0,146.1,146.0
freshworks.com,18.66.102.94,147.0,147.0,147.0,147.0
freshworks.com,13.227.219.84,138.0,139.0,138.1,138.0
freshworks.com,108.159.61.53,247.0,248.0,247.1,247.0
freshworks.com,18.67.39.74,67.0,68.0,67.1,67.0
freshworks.com,13.33.252.36,67.0,67.9,67.1,67.0
freshworks.com,18.160.10.38,67.2,67.6,67.24000000000001,67.2
survicate.com,13.227.74.85,1.75,2.23,1.859,1.83
survicate.com,13.227.74.42,1.17,1.56,1.2499999999999998,1.21
survicate.com,18.67.93.12,136.0,137.0,136.4,136.0
survicate.com,13.227.138.111,248.0,249.0,248.1,248.0
survicate.com,18.238.80.102,66.2,66.6,66.28,66.25
survicate.com,3.164.92.103,67.5,68.3,67.59,67.5
survicate.com,108.138.7.25,146.0,147.0,146.2,146.0
survicate.com,13.227.74.85,1.81,2.45,1.895,1.8250000000000002
survicate.com,108.138.7.57,151.0,151.0,151.0,151.0
survicate.com,18.238.80.74,65.4,66.2,65.50000000000001,65.4
survicate.com,108.156.133.43,175.0,176.0,175.1,175.0
survicate.com,18.239.83.39,142.0,143.0,142.3,142.0
survicate.com,3.167.88.96,68.1,69.0,68.19,68.1
angi.com,23.62.46.169,0.81,1.08,0.8582000000000001,0.8385
angi.com,23.218.93.56,58.5,59.0,58.57000000000001,58.5
angi.com,23.205.255.237,60.5,60.6,60.55,60.55
angi.com,23.216.149.139,0.793,0.896,0.8328999999999999,0.825
angi.com,2.21.67.24,136.0,137.0,136.1,136.0
angi.com,95.101.74.78,142.0,143.0,142.1,142.0
angi.com,23.49.248.10,66.7,67.6,66.80000000000001,66.7
angi.com,23.67.33.31,2.94,3.02,2.956,2.95
angi.com,23.11.215.145,237.0,237.0,237.0,237.0
angi.com,2.21.20.12,147.0,148.0,147.8,148.0
angi.com,96.17.180.46,188.0,189.0,188.2,188.0
angi.com,23.206.243.8,196.0,197.0,196.1,196.0
cricketwireless.com,23.56.123.50,2.93,3.05,2.9699999999999998,2.96
cricketwireless.com,23.45.108.216,148.0,148.0,148.0,148.0
cricketwireless.com,23.204.20.148,65.6,66.2,65.70000000000002,65.65
cricketwireless.com,92.123.165.23,143.0,143.0,143.0,143.0
cricketwireless.com,104.103.204.70,133.0,134.0,133.1,133.0
cricketwireless.com,118.215.85.85,180.0,185.0,180.5,180.0
cricketwireless.com,23.56.123.50,2.94,3.75,3.052,2.975
cricketwireless.com,104.68.0.100,182.0,182.0,182.0,182.0
cricketwireless.com,104.114.86.70,217.0,217.0,217.0,217.0
cricketwireless.com,184.26.180.100,60.5,61.4,60.67,60.6
cricketwireless.com,96.17.42.232,59.7,61.2,59.92999999999999,59.8
vidio.com,65.8.161.66,0.403,1.01,0.5257,0.445
vidio.com,3.168.102.121,66.6,67.3,66.67,66.6
vidio.com,13.35.238.15,182.0,183.0,182.4,182.0
vidio.com,108.159.80.43,235.0,238.0,235.5,235.0
vidio.com,13.35.58.48,147.0,147.0,147.0,147.0
vidio.com,13.35.58.43,150.0,150.0,150.0,150.0
vidio.com,108.158.32.121,136.0,137.0,136.1,136.0
vidio.com,3.168.102.9,68.5,69.4,68.6,68.5
vidio.com,52.85.151.34,66.1,67.0,66.21000000000001,66.1
