website,cdn,min,max,mean,median
marksandspencer.com,96.17.64.67,1.93,3.24,2.113,1.98
marksandspencer.com,23.221.76.81,68.9,70.6,69.08,68.9
marksandspencer.com,23.35.30.5,60.7,61.5,60.80000000000001,60.7
marksandspencer.com,96.17.64.67,1.96,3.3,2.122,1.98
marksandspencer.com,23.207.181.242,245.0,245.0,245.0,245.0
marksandspencer.com,104.71.212.90,64.1,65.2,64.28,64.2
marksandspencer.com,23.223.226.9,276.0,276.0,276.0,276.0
marksandspencer.com,104.115.32.78,69.8,89.3,76.32000000000001,74.35
marksandspencer.com,23.220.112.73,78.2,78.8,78.35,78.3
marksandspencer.com,2.18.161.249,81.7,82.8,81.82000000000001,81.7
mercari.com,18.238.55.94,0.747,0.806,0.7719,0.77
mercari.com,18.238.243.71,76.0,76.2,76.11,76.1
mercari.com,13.227.74.47,68.7,70.0,68.85,68.7
mercari.com,13.33.165.114,13.4,14.1,13.610000000000003,13.5
mercari.com,18.172.78.118,276.0,277.0,276.1,276.0
mercari.com,18.238.55.50,0.911,1.6,1.0367000000000002,0.962
mercari.com,18.67.76.99,7.65,7.76,7.7,7.69
mercari.com,65.9.66.9,86.3,87.6,86.47,86.3
mercari.com,18.238.55.94,0.76,1.02,0.8215,0.791
mercari.com,13.227.74.127,68.9,70.1,69.1,69.0
mercari.com,65.9.66.118,82.1,83.3,82.25000000000001,82.1
mercari.com,13.35.147.114,272.0,273.0,272.1,272.0
mercari.com,108.157.254.59,250.0,252.0,250.4,250.0
cdn4image.com,157.90.4.17,176.0,229.0,199.2,196.0
cdn4image.com,157.90.90.133,187.0,231.0,212.4,212.0
cdn4image.com,46.4.15.55,145.0,198.0,172.0,172.0
cdn4image.com,142.132.194.184,142.0,186.0,160.4,155.0
cdn4image.com,116.202.160.181,189.0,257.0,218.2,207.5
cdn4image.com,116.202.116.247,144.0,200.0,166.2,164.0
cdn4image.com,5.9.157.184,163.0,340.0,204.4,193.0
cdn4image.com,157.90.128.108,229.0,347.0,276.7,264.0
cdn4image.com,157.90.91.144,91.1,115.0,98.01,97.1
cdn4image.com,116.202.235.239,188.0,226.0,207.4,208.0
cisa.gov,23.204.25.176,1.02,1.87,1.189,1.125
cisa.gov,104.114.101.198,217.0,219.0,217.8,218.0
cisa.gov,23.204.25.176,1.18,1.38,1.239,1.22
cisa.gov,23.38.28.247,85.1,85.8,85.28,85.2
cisa.gov,184.87.40.114,17.5,18.2,17.59,17.5
cisa.gov,125.252.216.169,233.0,235.0,234.0,234.0
cisa.gov,23.38.237.249,68.4,70.2,68.61,68.4
cisa.gov,104.68.17.71,204.0,214.0,211.3,213.0
cisa.gov,104.103.195.88,71.5,72.0,71.64,71.6
cisa.gov,23.67.131.29,82.9,84.1,83.15,83.0
cisa.gov,23.49.82.123,14.1,14.3,14.13,14.1
todoist.com,18.164.116.30,1.41,1.9,1.502,1.435
todoist.com,18.155.192.111,66.6,66.7,66.65,66.65
todoist.com,18.164.116.15,1.28,1.4,1.3439999999999999,1.3450000000000002
